date,team,site,o:team,line,total
20121107,Rockets,home,Nuggets,-2.5,205
20121107,Nuggets,away,Rockets,2.5,205
20121107,Timberwolves,home,Magic,-6,194
20121107,Magic,away,Timberwolves,6,194
20121107,Warriors,home,Cavaliers,-4.5,202
20121107,Cavaliers,away,Warriors,4.5,202
20121108,Bulls,home,Thunder,2.5,190.5
20121108,Thunder,away,Bulls,-2.5,190.5
20121108,Trailblazers,home,Clippers,1,201
20121108,Clippers,away,Trailblazers,-1,201
20121109,Celtics,home,Seventysixers,-5,178.5
20121109,Seventysixers,away,Celtics,5,178.5
20121109,Grizzlies,home,Rockets,-7,195.5
20121109,Rockets,away,Grizzlies,7,195.5
20121109,Hawks,home,Heat,5.5,198
20121109,Heat,away,Hawks,-5.5,198
20121109,Pelicans,home,Hornets,-7,181.5
20121109,Hornets,away,Pelicans,7,181.5
20121109,Kings,home,Spurs,6,198.5
20121109,Spurs,away,Kings,-6,198.5
20121109,Knicks,home,Mavericks,-6,197
20121109,Mavericks,away,Knicks,6,197
20121109,Lakers,home,Warriors,-7.5,197
20121109,Warriors,away,Lakers,7.5,197
20121109,Magic,home,Nets,3,195
20121109,Nets,away,Magic,-3,195
20121109,Nuggets,home,Jazz,-5.5,202
20121109,Jazz,away,Nuggets,5.5,202
20121109,Suns,home,Cavaliers,-3.5,201
20121109,Cavaliers,away,Suns,3.5,201
20121109,Thunder,home,Pistons,-11.5,198.5
20121109,Pistons,away,Thunder,11.5,198.5
20121109,Timberwolves,home,Pacers,-2,183.5
20121109,Pacers,away,Timberwolves,2,183.5
20121109,Wizards,home,Bucks,3.5,191.5
20121109,Bucks,away,Wizards,-3.5,191.5
20121110,Hornets,home,Mavericks,6,199
20121110,Mavericks,away,Hornets,-6,199
20121110,Bucks,home,Celtics,0,191.5
20121110,Celtics,away,Bucks,0,191.5
20121110,Bulls,home,Timberwolves,-7.5,184.5
20121110,Timberwolves,away,Bulls,7.5,184.5
20121110,Jazz,home,Suns,-8.5,201.5
20121110,Suns,away,Jazz,8.5,201.5
20121110,Pacers,home,Wizards,-8,183.5
20121110,Wizards,away,Pacers,8,183.5
20121110,Raptors,home,Seventysixers,-2.5,186.5
20121110,Seventysixers,away,Raptors,2.5,186.5
20121110,Rockets,home,Pistons,-7.5,193.5
20121110,Pistons,away,Rockets,7.5,193.5
20121110,Trailblazers,home,Spurs,3,197
20121110,Spurs,away,Trailblazers,-3,197
20121110,Warriors,home,Nuggets,2,203
20121110,Nuggets,away,Warriors,-2,203
20121111,Clippers,home,Hawks,-6,197.5
20121111,Hawks,away,Clippers,6,197.5
20121111,Grizzlies,home,Heat,2,195.5
20121111,Heat,away,Grizzlies,-2,195.5
20121111,Lakers,home,Kings,-9,191.5
20121111,Kings,away,Lakers,9,191.5
20121111,Nets,home,Magic,-8,191
20121111,Magic,away,Nets,8,191
20121111,Thunder,home,Cavaliers,-9.5,203
20121111,Cavaliers,away,Thunder,9.5,203
20121112,Bulls,home,Celtics,-2.5,184
20121112,Celtics,away,Bulls,2.5,184
20121112,Mavericks,home,Timberwolves,-7.5,191.5
20121112,Timberwolves,away,Mavericks,7.5,191.5
20121112,Pistons,home,Thunder,6.5,193.5
20121112,Thunder,away,Pistons,-6.5,193.5
20121112,Raptors,home,Jazz,2.5,192.5
20121112,Jazz,away,Raptors,-2.5,192.5
20121112,Rockets,home,Heat,5.5,196
20121112,Heat,away,Rockets,-5.5,196
20121112,Seventysixers,home,Bucks,-3.5,190.5
20121112,Bucks,away,Seventysixers,3.5,190.5
20121112,Suns,home,Nuggets,4.5,203.5
20121112,Nuggets,away,Suns,-4.5,203.5
20121112,Trailblazers,home,Hawks,-3,194
20121112,Hawks,away,Trailblazers,3,194
20121113,Hornets,home,Wizards,-2,190
20121113,Wizards,away,Hornets,2,190
20121113,Kings,home,Trailblazers,-2.5,196.5
20121113,Trailblazers,away,Kings,2.5,196.5
20121113,Lakers,home,Spurs,1,195
20121113,Spurs,away,Lakers,-1,195
20121113,Magic,home,Knicks,7,188
20121113,Knicks,away,Magic,-7,188
20121113,Nets,home,Cavaliers,-6,196.5
20121113,Cavaliers,away,Nets,6,196.5
20121113,Pacers,home,Raptors,-9,185.5
20121113,Raptors,away,Pacers,9,185.5
20121114,Bucks,home,Pacers,-4.5,189.5
20121114,Pacers,away,Bucks,4.5,189.5
20121114,Celtics,home,Jazz,-5.5,191.5
20121114,Jazz,away,Celtics,5.5,191.5
20121114,Clippers,home,Heat,-1,196.5
20121114,Heat,away,Clippers,1,196.5
20121114,Mavericks,home,Wizards,-8.5,192
20121114,Wizards,away,Mavericks,8.5,192
20121114,Rockets,home,Pelicans,-6.5,187
20121114,Pelicans,away,Rockets,6.5,187
20121114,Seventysixers,home,Pistons,-7.5,186
20121114,Pistons,away,Seventysixers,7.5,186
20121114,Suns,home,Bulls,3,190.5
20121114,Bulls,away,Suns,-3,190.5
20121114,Thunder,home,Grizzlies,-5,195.5
20121114,Grizzlies,away,Thunder,5,195.5
20121114,Timberwolves,home,Hornets,-6.5,182.5
20121114,Hornets,away,Timberwolves,6.5,182.5
20121114,Warriors,home,Hawks,-1,192.5
20121114,Hawks,away,Warriors,1,192.5
20121115,Nets,home,Celtics,-4,189
20121115,Celtics,away,Nets,4,189
20121115,Nuggets,home,Heat,-3,202
20121115,Heat,away,Nuggets,3,202
20121115,Spurs,home,Knicks,-5,193.5
20121115,Knicks,away,Spurs,5,193.5
20121116,Grizzlies,home,Knicks,-6,192
20121116,Knicks,away,Grizzlies,6,192
20121116,Pelicans,home,Thunder,6,186.5
20121116,Thunder,away,Pelicans,-6,186.5
20121116,Kings,home,Hawks,2,190
20121116,Hawks,away,Kings,-2,190
20121116,Lakers,home,Suns,-9,201
20121116,Suns,away,Lakers,9,201
20121116,Pacers,home,Mavericks,-2.5,187
20121116,Mavericks,away,Pacers,2.5,187
20121116,Pistons,home,Magic,-5,187
20121116,Magic,away,Pistons,5,187
20121116,Seventysixers,home,Jazz,-1.5,186
20121116,Jazz,away,Seventysixers,1.5,186
20121116,Timberwolves,home,Warriors,-1.5,186
20121116,Warriors,away,Timberwolves,1.5,186
20121116,Trailblazers,home,Rockets,-2,197.5
20121116,Rockets,away,Trailblazers,2,197.5
20121117,Hornets,home,Grizzlies,6,190.5
20121117,Grizzlies,away,Hornets,-6,190.5
20121117,Bucks,home,Pelicans,-7.5,191.5
20121117,Pelicans,away,Bucks,7.5,191.5
20121117,Cavaliers,home,Mavericks,-2.5,199.5
20121117,Mavericks,away,Cavaliers,2.5,199.5
20121117,Celtics,home,Raptors,-7,187.5
20121117,Raptors,away,Celtics,7,187.5
20121117,Clippers,home,Bulls,-6,191
20121117,Bulls,away,Clippers,6,191
20121117,Spurs,home,Nuggets,-6.5,202
20121117,Nuggets,away,Spurs,6.5,202
20121117,Suns,home,Heat,6,202
20121117,Heat,away,Suns,-6,202
20121117,Wizards,home,Jazz,3,188.5
20121117,Jazz,away,Wizards,-3,188.5
20121118,Kings,home,Nets,3,192
20121118,Nets,away,Kings,-3,192
20121118,Knicks,home,Pacers,-7,186
20121118,Pacers,away,Knicks,7,186
20121118,Lakers,home,Rockets,-7,206
20121118,Rockets,away,Lakers,7,206
20121118,Pistons,home,Celtics,3.5,189
20121118,Celtics,away,Pistons,-3.5,189
20121118,Raptors,home,Magic,-4,187
20121118,Magic,away,Raptors,4,187
20121118,Seventysixers,home,Cavaliers,-6.5,191
20121118,Cavaliers,away,Seventysixers,6.5,191
20121118,Thunder,home,Warriors,-9.5,198.5
20121118,Warriors,away,Thunder,9.5,198.5
20121118,Trailblazers,home,Bulls,-1,192.5
20121118,Bulls,away,Trailblazers,1,192.5
20121119,Hornets,home,Bucks,4.5,197
20121119,Bucks,away,Hornets,-4.5,197
20121119,Grizzlies,home,Nuggets,-6.5,196
20121119,Nuggets,away,Grizzlies,6.5,196
20121119,Hawks,home,Magic,-10,186.5
20121119,Magic,away,Hawks,10,186.5
20121119,Jazz,home,Rockets,-7,196.5
20121119,Rockets,away,Jazz,7,196.5
20121119,Mavericks,home,Warriors,-5.5,200
20121119,Warriors,away,Mavericks,5.5,200
20121119,Spurs,home,Clippers,-4.5,199
20121119,Clippers,away,Spurs,4.5,199
20121119,Wizards,home,Pacers,3,180
20121119,Pacers,away,Wizards,-3,180
20121120,Pelicans,home,Knicks,6,186.5
20121120,Knicks,away,Pelicans,-6,186.5
20121120,Lakers,home,Nets,-5.5,208
20121120,Nets,away,Lakers,5.5,208
20121120,Seventysixers,home,Raptors,-5,182.5
20121120,Raptors,away,Seventysixers,5,182.5
20121121,Hornets,home,Raptors,-2.5,192
20121121,Raptors,away,Hornets,2.5,192
20121121,Cavaliers,home,Seventysixers,4,182.5
20121121,Seventysixers,away,Cavaliers,-4,182.5
20121121,Celtics,home,Spurs,1.5,194.5
20121121,Spurs,away,Celtics,-1.5,194.5
20121121,Hawks,home,Wizards,-9.5,184
20121121,Wizards,away,Hawks,9.5,184
20121121,Heat,home,Bucks,-9.5,204
20121121,Bucks,away,Heat,9.5,204
20121121,Kings,home,Lakers,5.5,204.5
20121121,Lakers,away,Kings,-5.5,204.5
20121121,Magic,home,Pistons,-1.5,186.5
20121121,Pistons,away,Magic,1.5,186.5
20121121,Mavericks,home,Knicks,3,195
20121121,Knicks,away,Mavericks,-3,195
20121121,Pacers,home,Pelicans,-8,181
20121121,Pelicans,away,Pacers,8,181
20121121,Rockets,home,Bulls,0,192.5
20121121,Bulls,away,Rockets,0,192.5
20121121,Suns,home,Trailblazers,-1.5,200.5
20121121,Trailblazers,away,Suns,1.5,200.5
20121121,Thunder,home,Clippers,-4.5,198.5
20121121,Clippers,away,Thunder,4.5,198.5
20121121,Timberwolves,home,Nuggets,3,191.5
20121121,Nuggets,away,Timberwolves,-3,191.5
20121121,Warriors,home,Nets,-1.5,194.5
20121121,Nets,away,Warriors,1.5,194.5
20121123,Hornets,home,Hawks,3.5,188.5
20121123,Hawks,away,Hornets,-3.5,188.5
20121123,Celtics,home,Thunder,3,197
20121123,Thunder,away,Celtics,-3,197
20121123,Grizzlies,home,Lakers,-4.5,200
20121123,Lakers,away,Grizzlies,4.5,200
20121123,Jazz,home,Kings,-9,193.5
20121123,Kings,away,Jazz,9,193.5
20121123,Magic,home,Cavaliers,-4.5,184
20121123,Cavaliers,away,Magic,4.5,184
20121123,Nets,home,Clippers,2.5,195
20121123,Clippers,away,Nets,-2.5,195
20121123,Nuggets,home,Warriors,-6.5,201
20121123,Warriors,away,Nuggets,6.5,201
20121123,Pacers,home,Spurs,4,190.5
20121123,Spurs,away,Pacers,-4,190.5
20121123,Pistons,home,Raptors,-1.5,192
20121123,Raptors,away,Pistons,1.5,192
20121123,Rockets,home,Knicks,4,196.5
20121123,Knicks,away,Rockets,-4,196.5
20121123,Suns,home,Pelicans,-4.5,194
20121123,Pelicans,away,Suns,4.5,194
20121123,Trailblazers,home,Timberwolves,-2,195.5
20121123,Timberwolves,away,Trailblazers,2,195.5
20121124,Bucks,home,Bulls,-2.5,193.5
20121124,Bulls,away,Bucks,2.5,193.5
20121124,Hawks,home,Clippers,1.5,188.5
20121124,Clippers,away,Hawks,-1.5,188.5
20121124,Heat,home,Cavaliers,-14.5,196.5
20121124,Cavaliers,away,Heat,14.5,196.5
20121124,Kings,home,Jazz,1.5,195
20121124,Jazz,away,Kings,-1.5,195
20121124,Mavericks,home,Lakers,1.5,205
20121124,Lakers,away,Mavericks,-1.5,205
20121124,Seventysixers,home,Thunder,4,192
20121124,Thunder,away,Seventysixers,-4,192
20121124,Warriors,home,Timberwolves,-3,196.5
20121124,Timberwolves,away,Warriors,3,196.5
20121124,Wizards,home,Hornets,-3.5,188
20121124,Hornets,away,Wizards,3.5,188
20121125,Knicks,home,Pistons,-11.5,190.5
20121125,Pistons,away,Knicks,11.5,190.5
20121125,Magic,home,Celtics,5,192.5
20121125,Celtics,away,Magic,-5,192.5
20121125,Nets,home,Trailblazers,-7.5,193.5
20121125,Trailblazers,away,Nets,7.5,193.5
20121125,Nuggets,home,Pelicans,-10,195.5
20121125,Pelicans,away,Nuggets,10,195.5
20121125,Raptors,home,Spurs,6,196.5
20121125,Spurs,away,Raptors,-6,196.5
20121125,Seventysixers,home,Suns,-4,194.5
20121125,Suns,away,Seventysixers,4,194.5
20121126,Bulls,home,Bucks,-4,191.5
20121126,Bucks,away,Bulls,4,191.5
20121126,Clippers,home,Pelicans,-12.5,189
20121126,Pelicans,away,Clippers,12.5,189
20121126,Grizzlies,home,Cavaliers,-12,194
20121126,Cavaliers,away,Grizzlies,12,194
20121126,Jazz,home,Nuggets,-3,199
20121126,Nuggets,away,Jazz,3,199
20121126,Pistons,home,Trailblazers,1,193
20121126,Trailblazers,away,Pistons,-1,193
20121126,Thunder,home,Hornets,-12,200.5
20121126,Hornets,away,Thunder,12,200.5
20121126,Wizards,home,Spurs,6.5,194
20121126,Spurs,away,Wizards,-6.5,194
20121126,Nets,home,Knicks,1,193
20121126,Knicks,away,Nets,-1,193
20121127,Cavaliers,home,Suns,3,201.5
20121127,Suns,away,Cavaliers,-3,201.5
20121127,Kings,home,Timberwolves,-1,196.5
20121127,Timberwolves,away,Kings,1,196.5
20121127,Lakers,home,Pacers,-8,195.5
20121127,Pacers,away,Lakers,8,195.5
20121127,Rockets,home,Raptors,-5.5,201.5
20121127,Raptors,away,Rockets,5.5,201.5
20121127,Seventysixers,home,Mavericks,-3,193.5
20121127,Mavericks,away,Seventysixers,3,193.5
20121128,Bucks,home,Knicks,1.5,201
20121128,Knicks,away,Bucks,-1.5,201
20121128,Bulls,home,Mavericks,-6,191
20121128,Mavericks,away,Bulls,6,191
20121128,Celtics,home,Nets,-3.5,190
20121128,Nets,away,Celtics,3.5,190
20121128,Clippers,home,Timberwolves,-9,192.5
20121128,Timberwolves,away,Clippers,9,192.5
20121128,Grizzlies,home,Raptors,-10,190.5
20121128,Raptors,away,Grizzlies,10,190.5
20121128,Hawks,home,Hornets,-8.5,193.5
20121128,Hornets,away,Hawks,8.5,193.5
20121128,Pelicans,home,Jazz,3,190.5
20121128,Jazz,away,Pelicans,-3,190.5
20121128,Magic,home,Spurs,7.5,197
20121128,Spurs,away,Magic,-7.5,197
20121128,Pistons,home,Suns,-3,198
20121128,Suns,away,Pistons,3,198
20121128,Thunder,home,Rockets,-10,209.5
20121128,Rockets,away,Thunder,10,209.5
20121128,Wizards,home,Trailblazers,3.5,193.5
20121128,Trailblazers,away,Wizards,-3.5,193.5
20121129,Heat,home,Spurs,-11.5,200
20121129,Spurs,away,Heat,11.5,200
20121129,Warriors,home,Nuggets,1.5,200
20121129,Nuggets,away,Warriors,-1.5,200
20121130,Hornets,home,Seventysixers,3.5,189
20121130,Seventysixers,away,Hornets,-3.5,189
20121130,Celtics,home,Trailblazers,-5,192
20121130,Trailblazers,away,Celtics,5,192
20121130,Grizzlies,home,Pistons,-11.5,189
20121130,Pistons,away,Grizzlies,11.5,189
20121130,Hawks,home,Cavaliers,-8.5,189.5
20121130,Cavaliers,away,Hawks,8.5,189.5
20121130,Kings,home,Pacers,1,188.5
20121130,Pacers,away,Kings,-1,188.5
20121130,Knicks,home,Wizards,-13,190.5
20121130,Wizards,away,Knicks,13,190.5
20121130,Lakers,home,Nuggets,-5,205.5
20121130,Nuggets,away,Lakers,5,205.5
20121130,Magic,home,Nets,4.5,186
20121130,Nets,away,Magic,-4.5,186
20121130,Raptors,home,Suns,-2.5,200
20121130,Suns,away,Raptors,2.5,200
20121130,Thunder,home,Jazz,-9,202.5
20121130,Jazz,away,Thunder,9,202.5
20121130,Timberwolves,home,Bucks,-2,194
20121130,Bucks,away,Timberwolves,2,194
20121201,Bucks,home,Celtics,-3,195
20121201,Celtics,away,Bucks,3,195
20121201,Bulls,home,Seventysixers,-6.5,183
20121201,Seventysixers,away,Bulls,6.5,183
20121201,Cavaliers,home,Trailblazers,-1,194
20121201,Trailblazers,away,Cavaliers,1,194
20121201,Clippers,home,Kings,-11.5,197.5
20121201,Kings,away,Clippers,11.5,197.5
20121201,Heat,home,Nets,-8.5,194
20121201,Nets,away,Heat,8.5,194
20121201,Pelicans,home,Thunder,9,193.5
20121201,Thunder,away,Pelicans,-9,193.5
20121201,Mavericks,home,Pistons,-7.5,195
20121201,Pistons,away,Mavericks,7.5,195
20121201,Rockets,home,Jazz,-6,206
20121201,Jazz,away,Rockets,6,206
20121201,Spurs,home,Grizzlies,-6,196
20121201,Grizzlies,away,Spurs,6,196
20121201,Warriors,home,Pacers,-4,190
20121201,Pacers,away,Warriors,4,190
20121202,Knicks,home,Suns,-11,199.5
20121202,Suns,away,Knicks,11,199.5
20121202,Lakers,home,Magic,-13,201
20121202,Magic,away,Lakers,13,201
20121203,Hornets,home,Trailblazers,0,192.5
20121203,Trailblazers,away,Hornets,0,192.5
20121203,Pelicans,home,Bucks,4,189
20121203,Bucks,away,Pelicans,-4,189
20121203,Jazz,home,Clippers,1.5,197
20121203,Clippers,away,Jazz,-1.5,197
20121203,Nuggets,home,Raptors,-10,201
20121203,Raptors,away,Nuggets,10,201
20121203,Pistons,home,Cavaliers,-5,191
20121203,Cavaliers,away,Pistons,5,191
20121203,Warriors,home,Magic,-10,195.5
20121203,Magic,away,Warriors,10,195.5
20121204,Bulls,home,Pacers,-3.5,180.5
20121204,Pacers,away,Bulls,3.5,180.5
20121204,Grizzlies,home,Suns,-10.5,196.5
20121204,Suns,away,Grizzlies,10.5,196.5
20121204,Nets,home,Thunder,4.5,195.5
20121204,Thunder,away,Nets,-4.5,195.5
20121204,Rockets,home,Lakers,1,214.5
20121204,Lakers,away,Rockets,-1,214.5
20121204,Seventysixers,home,Timberwolves,-3,187
20121204,Timberwolves,away,Seventysixers,3,187
20121204,Wizards,home,Heat,10,194.5
20121204,Heat,away,Wizards,-10,194.5
20121205,Hornets,home,Knicks,7.5,198
20121205,Knicks,away,Hornets,-7.5,198
20121205,Cavaliers,home,Bulls,3.5,183.5
20121205,Bulls,away,Cavaliers,-3.5,183.5
20121205,Celtics,home,Timberwolves,-6,191.5
20121205,Timberwolves,away,Celtics,6,191.5
20121205,Clippers,home,Mavericks,-8.5,199.5
20121205,Mavericks,away,Clippers,8.5,199.5
20121205,Hawks,home,Nuggets,-2,199.5
20121205,Nuggets,away,Hawks,2,199.5
20121205,Pelicans,home,Lakers,4.5,197
20121205,Lakers,away,Pelicans,-4.5,197
20121205,Jazz,home,Magic,-8,196.5
20121205,Magic,away,Jazz,8,196.5
20121205,Kings,home,Raptors,-2.5,197
20121205,Raptors,away,Kings,2.5,197
20121205,Pacers,home,Trailblazers,-4,186.5
20121205,Trailblazers,away,Pacers,4,186.5
20121205,Pistons,home,Warriors,0,192.5
20121205,Warriors,away,Pistons,0,192.5
20121205,Spurs,home,Bucks,-9,201.5
20121205,Bucks,away,Spurs,9,201.5
20121206,Heat,home,Knicks,-8.5,200
20121206,Knicks,away,Heat,8.5,200
20121206,Suns,home,Mavericks,-3,199.5
20121206,Mavericks,away,Suns,3,199.5
20121207,Bucks,home,Hornets,-7.5,197.5
20121207,Hornets,away,Bucks,7.5,197.5
20121207,Hawks,home,Wizards,-9,192.5
20121207,Wizards,away,Hawks,9,192.5
20121207,Pelicans,home,Grizzlies,7.5,183.5
20121207,Grizzlies,away,Pelicans,-7.5,183.5
20121207,Jazz,home,Raptors,-7,198.5
20121207,Raptors,away,Jazz,7,198.5
20121207,Kings,home,Magic,-3,194.5
20121207,Magic,away,Kings,3,194.5
20121207,Nets,home,Warriors,-6.5,195
20121207,Warriors,away,Nets,6.5,195
20121207,Pacers,home,Nuggets,-1.5,194.5
20121207,Nuggets,away,Pacers,1.5,194.5
20121207,Pistons,home,Bulls,2.5,182.5
20121207,Bulls,away,Pistons,-2.5,182.5
20121207,Seventysixers,home,Celtics,1.5,189
20121207,Celtics,away,Seventysixers,-1.5,189
20121207,Spurs,home,Rockets,-8.5,212
20121207,Rockets,away,Spurs,8.5,212
20121207,Thunder,home,Lakers,-7.5,211.5
20121207,Lakers,away,Thunder,7.5,211.5
20121207,Timberwolves,home,Cavaliers,-8.5,191
20121207,Cavaliers,away,Timberwolves,8.5,191
20121208,Hornets,home,Spurs,9.5,200.5
20121208,Spurs,away,Hornets,-9.5,200.5
20121208,Bulls,home,Knicks,2,189
20121208,Knicks,away,Bulls,-2,189
20121208,Cavaliers,home,Pistons,1,188.5
20121208,Pistons,away,Cavaliers,-1,188.5
20121208,Celtics,home,Seventysixers,-6,186
20121208,Seventysixers,away,Celtics,6,186
20121208,Clippers,home,Suns,-10.5,201.5
20121208,Suns,away,Clippers,10.5,201.5
20121208,Grizzlies,home,Hawks,-7,187.5
20121208,Hawks,away,Grizzlies,7,187.5
20121208,Heat,home,Pelicans,-14,194
20121208,Pelicans,away,Heat,14,194
20121208,Rockets,home,Mavericks,-6,209
20121208,Mavericks,away,Rockets,6,209
20121208,Trailblazers,home,Kings,-6,197
20121208,Kings,away,Trailblazers,6,197
20121208,Wizards,home,Warriors,4.5,196.5
20121208,Warriors,away,Wizards,-4.5,196.5
20121209,Clippers,home,Raptors,-11,201.5
20121209,Raptors,away,Clippers,11,201.5
20121209,Knicks,home,Nuggets,-5,201.5
20121209,Nuggets,away,Knicks,5,201.5
20121209,Lakers,home,Jazz,-6.5,206
20121209,Jazz,away,Lakers,6.5,206
20121209,Nets,home,Bucks,-6,194
20121209,Bucks,away,Nets,6,194
20121209,Suns,home,Magic,-4,197
20121209,Magic,away,Suns,4,197
20121209,Thunder,home,Pacers,-10,196
20121209,Pacers,away,Thunder,10,196
20121210,Hornets,home,Warriors,4.5,202
20121210,Warriors,away,Hornets,-4.5,202
20121210,Heat,home,Hawks,-7,196.5
20121210,Hawks,away,Heat,7,196.5
20121210,Mavericks,home,Kings,-6.5,200
20121210,Kings,away,Mavericks,6.5,200
20121210,Rockets,home,Spurs,7,211
20121210,Spurs,away,Rockets,-7,211
20121210,Seventysixers,home,Pistons,-6,186.5
20121210,Pistons,away,Seventysixers,6,186.5
20121210,Trailblazers,home,Raptors,-3.5,196
20121210,Raptors,away,Trailblazers,3.5,196
20121211,Bulls,home,Clippers,3,187.5
20121211,Clippers,away,Bulls,-3,187.5
