,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PFD,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PLUS_MINUS,NEXT_GAME_ID,NEXT_PLUS_MINUS,NEXT_MATCHUP
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100.0,last_game
41900111,42019.0,1610612751.0,BKN,Brooklyn Nets,2020-08-17,BKN @ TOR,L,110.0,43.0,92.0,0.467,13.0,42.0,0.31,11.0,16.0,0.688,9.0,36.0,45.0,33.0,4.0,2.0,14.0,29.0,105.7,107.8,130.7,132.7,-25.0,-24.8,0.767,2.36,22.6,0.173,0.7829999999999999,0.5,13.456,13.7,0.5379999999999999,0.555,1.0,0.198,103.28,101.5,84.58,102.0,0.414,0.174,0.6,0.388,0.117,0.217,16.0,8.0,16.0,46.0,17.0,15.0,19.0,28.0,6.0,22.0,0.5429999999999999,0.457,0.545,0.127,0.355,0.145,0.1,0.145,0.418,0.667,0.333,1.0,0.0,0.767,0.233,-24.0,41900112,-5.0,BKN @ TOR
41900112,42019.0,1610612751.0,BKN,Brooklyn Nets,2020-08-19,BKN @ TOR,L,104.5,38.0,88.5,0.4275,13.5,41.5,0.3255,15.0,21.5,0.696,8.0,37.5,45.5,29.0,3.5,4.0,15.5,27.0,99.15,103.4,117.19999999999999,118.35,-18.0,-14.9,0.7625,1.915,20.3,0.15,0.7854999999999999,0.5165,14.681000000000001,15.35,0.5045,0.533,1.0,0.199,103.44,100.75,83.955,101.0,0.4295,0.246,0.5445,0.355,0.10350000000000001,0.2145,11.0,8.5,14.0,39.0,20.0,12.0,17.0,37.0,6.0,21.5,0.5305,0.46950000000000003,0.4645,0.094,0.38949999999999996,0.133,0.14600000000000002,0.103,0.37049999999999994,0.623,0.377,1.0,0.0,0.7625,0.2375,-5.0,41900113,-25.0,BKN vs. TOR
41900113,42019.0,1610612751.0,BKN,Brooklyn Nets,2020-08-21,BKN vs. TOR,L,100.33333333333333,35.333333333333336,89.0,0.39599999999999996,14.333333333333334,44.666666666666664,0.3216666666666667,15.333333333333334,21.666666666666668,0.7063333333333333,8.333333333333334,36.0,44.333333333333336,27.333333333333332,5.0,4.0,14.666666666666666,22.666666666666668,95.66666666666667,99.0,115.69999999999999,117.5,-19.966666666666665,-18.46666666666667,0.775,1.8933333333333333,19.400000000000002,0.14766666666666667,0.7829999999999999,0.49866666666666665,13.967,14.466666666666667,0.4769999999999999,0.509,1.0,0.20000000000000004,103.54666666666667,101.0,84.16333333333334,101.33333333333333,0.4046666666666667,0.24533333333333332,0.5643333333333334,0.27699999999999997,0.12033333333333333,0.217,13.333333333333334,9.666666666666666,14.666666666666666,33.333333333333336,17.333333333333332,11.0,18.0,40.0,5.333333333333333,21.333333333333332,0.498,0.5020000000000001,0.41100000000000003,0.08433333333333333,0.43366666666666664,0.14666666666666667,0.15533333333333335,0.134,0.3266666666666666,0.6296666666666667,0.37033333333333335,0.9793333333333333,0.021,0.775,0.225,-25.0,41900114,-28.0,BKN vs. TOR
41900114,42019.0,1610612751.0,BKN,Brooklyn Nets,2020-08-23,BKN vs. TOR,L,105.75,36.25,91.25,0.39649999999999996,15.5,46.0,0.33625000000000005,17.75,24.5,0.71925,9.25,35.0,44.25,25.75,5.0,4.5,14.5,21.25,98.375,102.225,120.975,122.525,-22.525,-20.275000000000002,0.71575,1.795,18.1,0.157,0.7642499999999999,0.489,13.531500000000001,14.05,0.48149999999999993,0.51725,1.0,0.199,105.685,103.0,85.83,103.25,0.39275,0.26825,0.589,0.26225,0.11524999999999999,0.23575000000000002,12.5,11.75,15.75,32.0,17.5,12.5,18.5,44.5,5.5,22.5,0.496,0.504,0.39025000000000004,0.08775,0.442,0.149,0.16775,0.121,0.3025,0.60975,0.39025,0.8659999999999999,0.13424999999999998,0.71575,0.28425,-28.0,0,100.0,last_game
41900121,42019.0,1610612738.0,BOS,Boston Celtics,2020-08-17,BOS vs. PHI,W,109.0,38.0,90.0,0.42200000000000004,10.0,31.0,0.32299999999999995,23.0,26.0,0.885,16.0,27.0,43.0,22.0,12.0,4.0,7.0,21.0,117.9,117.2,108.5,111.0,9.5,6.2,0.579,3.14,16.9,0.29600000000000004,0.609,0.46,7.572,7.5,0.478,0.537,1.0,0.197,92.78,92.0,76.67,93.0,0.539,0.289,0.519,0.28800000000000003,0.193,0.391,21.0,9.0,18.0,36.0,7.0,16.0,8.0,46.0,3.0,24.0,0.6559999999999999,0.344,0.514,0.183,0.275,0.165,0.211,0.193,0.33,0.5,0.5,0.8,0.2,0.579,0.421,8.0,41900122,27.0,BOS vs. PHI
41900122,42019.0,1610612738.0,BOS,Boston Celtics,2020-08-19,BOS vs. PHI,W,118.5,41.0,88.0,0.467,14.5,37.0,0.38249999999999995,22.0,27.5,0.8045,13.0,30.0,43.0,21.0,8.0,4.5,6.5,24.5,125.8,125.94999999999999,105.65,108.1,20.2,17.85,0.517,3.0,16.4,0.2565,0.6819999999999999,0.488,7.441,7.45,0.55,0.5925,1.0,0.198,94.9,93.75,78.125,94.0,0.56,0.313,0.484,0.378,0.14250000000000002,0.318,16.5,12.0,17.5,37.0,6.0,10.0,4.5,43.0,3.0,22.5,0.578,0.422,0.4525,0.1385,0.36,0.14900000000000002,0.1875,0.14350000000000002,0.3135,0.43,0.5700000000000001,0.6895,0.3105,0.517,0.483,27.0,41900123,8.0,BOS @ PHI
41900123,42019.0,1610612738.0,BOS,Boston Celtics,2020-08-21,BOS @ PHI,W,113.0,39.333333333333336,87.66666666666667,0.44933333333333336,12.333333333333334,35.0,0.34099999999999997,22.0,26.333333333333332,0.842,9.666666666666666,34.0,43.666666666666664,19.0,7.666666666666667,5.666666666666667,7.666666666666667,24.0,115.46666666666665,117.63333333333333,100.86666666666667,103.09999999999998,14.633333333333333,14.533333333333333,0.4836666666666667,2.3833333333333333,14.899999999999999,0.19033333333333335,0.672,0.47700000000000004,8.989333333333333,9.266666666666667,0.52,0.5693333333333334,1.0,0.19533333333333336,98.35333333333334,96.16666666666667,80.14,96.33333333333333,0.5656666666666667,0.3006666666666667,0.4366666666666667,0.3713333333333333,0.137,0.328,18.333333333333332,11.0,19.0,39.333333333333336,10.0,13.333333333333334,5.666666666666667,38.666666666666664,4.333333333333333,21.333333333333332,0.6,0.39999999999999997,0.48466666666666663,0.13166666666666668,0.3183333333333333,0.17133333333333337,0.19700000000000004,0.1676666666666667,0.3526666666666667,0.4176666666666667,0.5823333333333334,0.6263333333333333,0.37366666666666665,0.4836666666666667,0.5163333333333333,8.0,41900124,4.0,BOS @ PHI
41900124,42019.0,1610612738.0,BOS,Boston Celtics,2020-08-23,BOS @ PHI,W,112.25,39.0,86.25,0.45275,12.25,35.0,0.34149999999999997,22.0,27.0,0.8212499999999999,9.75,33.5,43.25,19.0,6.75,5.5,9.25,24.25,114.175,117.475,102.97500000000001,105.225,11.2,12.25,0.48775,2.105,14.875,0.19475,0.68525,0.489,10.501,10.95,0.52425,0.5720000000000001,1.0,0.19525000000000003,98.355,95.75,79.7925,95.75,0.554,0.314,0.448,0.38225,0.12350000000000001,0.31475,16.25,10.75,16.75,39.0,12.75,11.5,4.75,37.5,4.5,22.25,0.5932499999999999,0.40675,0.48175,0.1305,0.3205,0.15125000000000002,0.19775000000000004,0.14850000000000002,0.35075,0.43825000000000003,0.56175,0.59475,0.40525,0.48775,0.51225,4.0,41900211,18.0,BOS @ TOR
41900211,42019.0,1610612738.0,BOS,Boston Celtics,2020-08-30,BOS @ TOR,W,112.2,39.0,85.6,0.45619999999999994,13.2,35.8,0.36039999999999994,21.0,25.8,0.819,8.8,35.8,44.6,20.2,7.0,5.2,11.8,23.8,111.66,115.12,100.5,102.25999999999999,11.16,12.86,0.5184,1.902,15.459999999999999,0.1776,0.7196,0.5029999999999999,12.573599999999999,13.1,0.5338,0.5790000000000001,1.0,0.195,100.084,97.6,81.334,97.8,0.5648000000000001,0.30179999999999996,0.44420000000000004,0.37479999999999997,0.1258,0.2804,15.6,9.4,14.6,38.8,13.2,11.0,5.2,37.6,4.0,22.6,0.5805999999999999,0.4194,0.4640000000000001,0.11520000000000001,0.34740000000000004,0.13180000000000003,0.18860000000000005,0.14200000000000002,0.3484,0.4596,0.5404,0.6288,0.3712,0.5184,0.4816,18.0,41900212,3.0,BOS @ TOR
