,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PFD,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PLUS_MINUS,NEXT_GAME_ID,NEXT_PLUS_MINUS,NEXT_MATCHUP
41300101,42013.0,1610612737.0,ATL,Atlanta Hawks,2014-04-19,ATL @ IND,W,101.0,33.0,76.0,0.434,11.0,30.0,0.36700000000000005,24.0,29.0,0.828,9.0,33.0,42.0,13.0,6.0,7.0,12.0,20.0,110.1,111.0,98.8,101.1,11.3,9.9,0.394,1.08,11.4,0.205,0.654,0.458,13.078,13.2,0.507,0.569,1.0,0.2,92.94,91.5,76.25,91.0,0.57,0.382,0.475,0.284,0.181,0.34600000000000003,25.0,12.0,6.0,28.0,14.0,16.0,11.0,38.0,4.0,29.0,0.605,0.395,0.436,0.158,0.327,0.059,0.238,0.248,0.277,0.182,0.818,0.818,0.182,0.394,0.606,8.0,41300102,-16.0,ATL @ IND
41300102,42013.0,1610612737.0,ATL,Atlanta Hawks,2014-04-22,ATL @ IND,L,93.0,32.0,77.5,0.41300000000000003,10.5,29.5,0.356,18.5,23.5,0.7749999999999999,9.5,27.0,36.5,13.0,6.5,4.5,12.5,21.5,102.3,103.25,106.19999999999999,106.05,-3.9000000000000004,-2.8,0.4065,1.04,11.45,0.2045,0.6799999999999999,0.446,13.7675,13.899999999999999,0.48150000000000004,0.5289999999999999,1.0,0.201,91.17,90.75,75.625,90.0,0.4385,0.305,0.5315,0.3405,0.186,0.32,21.5,10.5,6.0,26.0,15.0,10.5,9.5,39.0,4.0,23.5,0.619,0.38100000000000006,0.46499999999999997,0.185,0.33999999999999997,0.065,0.1955,0.22999999999999998,0.27949999999999997,0.21,0.79,0.8089999999999999,0.191,0.4065,0.5934999999999999,-16.0,41300103,13.0,ATL vs. IND
41300103,42013.0,1610612737.0,ATL,Atlanta Hawks,2014-04-24,ATL vs. IND,W,94.66666666666667,30.666666666666668,76.0,0.4033333333333333,11.0,31.0,0.355,22.333333333333332,28.0,0.7869999999999999,7.666666666666667,30.333333333333332,38.0,15.666666666666666,5.666666666666667,4.333333333333333,13.0,20.666666666666668,101.10000000000001,102.86666666666667,99.93333333333332,99.60000000000001,1.1666666666666667,3.233333333333334,0.521,1.1933333333333334,13.266666666666666,0.16366666666666665,0.7106666666666666,0.45766666666666667,13.879,14.133333333333333,0.47633333333333333,0.5356666666666666,1.0,0.20033333333333334,93.53333333333335,92.83333333333333,77.36,92.0,0.4703333333333333,0.37233333333333335,0.48966666666666664,0.30933333333333335,0.16866666666666666,0.28933333333333333,21.0,8.0,10.0,26.0,15.0,11.333333333333334,9.333333333333334,38.666666666666664,3.3333333333333335,23.0,0.5906666666666667,0.4093333333333334,0.419,0.14366666666666666,0.34900000000000003,0.10466666666666667,0.23233333333333336,0.2213333333333333,0.27466666666666667,0.38999999999999996,0.61,0.7893333333333333,0.21066666666666667,0.521,0.4789999999999999,13.0,41300104,-3.0,ATL vs. IND
41300104,42013.0,1610612737.0,ATL,Atlanta Hawks,2014-04-26,ATL vs. IND,L,93.0,30.5,78.0,0.39175,11.0,31.0,0.355,21.0,25.25,0.8402499999999999,8.0,30.75,38.75,17.25,6.25,4.25,12.75,20.0,98.625,101.875,100.74999999999999,99.975,-2.125,1.8750000000000002,0.574,1.2875,14.274999999999999,0.16449999999999998,0.72625,0.47325,14.036999999999999,14.524999999999999,0.463,0.5219999999999999,1.0,0.199,93.23,92.0,76.66499999999999,91.25,0.465,0.32975,0.502,0.2775,0.16325,0.27375,18.25,8.25,9.0,26.5,16.75,10.5,11.75,37.5,5.25,22.0,0.60075,0.39925000000000005,0.42225,0.13625,0.35550000000000004,0.0955,0.22250000000000003,0.19449999999999998,0.2855,0.4505,0.5495,0.81925,0.18075,0.574,0.42599999999999993,-3.0,41300105,10.0,ATL @ IND
41300105,42013.0,1610612737.0,ATL,Atlanta Hawks,2014-04-28,ATL @ IND,W,95.8,31.0,75.6,0.41340000000000005,11.8,30.2,0.3952,22.0,26.8,0.8298,7.6,31.0,38.6,17.6,6.0,4.6,13.4,19.8,102.03999999999999,105.02000000000001,101.69999999999999,101.05999999999999,0.31999999999999995,3.9200000000000004,0.5744,1.2420000000000002,14.66,0.16499999999999998,0.7322,0.47325,15.1206,15.579999999999998,0.4932,0.5504,1.0,0.19860000000000003,93.02799999999999,91.9,76.582,91.2,0.47840000000000005,0.3638,0.5118,0.26820000000000005,0.1588,0.2678,17.2,8.0,10.6,25.6,17.4,9.6,11.0,37.2,5.6,22.4,0.5988,0.40120000000000006,0.40499999999999997,0.13520000000000001,0.36860000000000004,0.1082,0.2266,0.1798,0.26959999999999995,0.42700000000000005,0.5730000000000001,0.8288,0.1712,0.5744,0.4255999999999999,10.0,41300106,-7.0,ATL vs. IND
41300106,42013.0,1610612737.0,ATL,Atlanta Hawks,2014-05-01,ATL vs. IND,L,94.5,30.666666666666668,76.5,0.40416666666666673,11.333333333333334,31.0,0.3721666666666667,21.833333333333332,26.333333333333332,0.8373333333333334,8.166666666666666,31.333333333333332,39.5,17.0,6.166666666666667,4.666666666666667,13.333333333333334,20.333333333333332,100.55,103.46666666666668,101.8,101.25,-1.2666666666666666,2.1833333333333336,0.5591666666666667,1.2016666666666669,14.166666666666666,0.17149999999999999,0.737,0.4766,15.067999999999998,15.516666666666666,0.48000000000000004,0.5388333333333333,1.0,0.19833333333333336,93.14333333333333,92.0,76.66499999999999,91.33333333333333,0.4725000000000001,0.35250000000000004,0.5045000000000001,0.28200000000000003,0.15566666666666668,0.26299999999999996,17.0,8.833333333333334,10.666666666666666,26.666666666666668,18.166666666666668,10.5,9.166666666666666,37.666666666666664,5.166666666666667,23.166666666666668,0.5936666666666667,0.4063333333333334,0.41333333333333333,0.12783333333333333,0.3583333333333334,0.111,0.22866666666666666,0.18016666666666667,0.28533333333333327,0.41416666666666674,0.5858333333333333,0.8203333333333335,0.17966666666666667,0.5591666666666667,0.44083333333333324,-7.0,41300107,-12.0,ATL @ IND
41300107,42013.0,1610612737.0,ATL,Atlanta Hawks,2014-05-03,ATL @ IND,L,92.42857142857143,30.285714285714285,78.71428571428571,0.38985714285714285,11.285714285714286,32.857142857142854,0.3547142857142857,20.571428571428573,24.857142857142858,0.8338571428571429,9.142857142857142,30.142857142857142,39.285714285714285,16.857142857142858,6.571428571428571,4.571428571428571,12.857142857142858,20.857142857142858,98.34285714285714,101.38571428571429,101.74285714285713,101.38571428571429,-3.414285714285714,-0.02857142857142847,0.5608571428571428,1.2585714285714287,13.971428571428572,0.17942857142857144,0.7245714285714285,0.46950000000000003,14.434571428571427,14.885714285714284,0.46342857142857147,0.5195714285714285,1.0,0.19828571428571432,93.03714285714285,91.71428571428571,76.42714285714285,91.14285714285714,0.4457142857142858,0.327,0.5028571428571429,0.3008571428571429,0.16171428571428573,0.2754285714285714,15.857142857142858,9.428571428571429,10.428571428571429,27.142857142857142,17.428571428571427,10.714285714285714,9.714285714285714,37.714285714285715,6.285714285714286,22.571428571428573,0.5834285714285714,0.41657142857142865,0.415,0.11671428571428573,0.36614285714285716,0.1112857142857143,0.21928571428571428,0.17057142857142857,0.2981428571428571,0.4054285714285714,0.5945714285714285,0.8330000000000001,0.167,0.5608571428571428,0.43914285714285706,-12.0,0,100.0,last_game
41300121,42013.0,1610612751.0,BKN,Brooklyn Nets,2014-04-19,BKN @ TOR,W,94.0,34.0,80.0,0.425,4.0,24.0,0.16699999999999998,22.0,27.0,0.815,7.0,30.0,37.0,16.0,9.0,2.0,8.0,19.0,100.1,104.4,93.5,94.6,6.6,9.9,0.471,1.78,13.7,0.14,0.727,0.457,9.587,10.0,0.45,0.512,1.0,0.198,93.44,91.0,75.83,90.0,0.523,0.338,0.451,0.35200000000000004,0.204,0.273,17.0,10.0,10.0,40.0,10.0,9.0,14.0,34.0,4.0,23.0,0.7,0.3,0.638,0.213,0.128,0.106,0.234,0.181,0.426,0.4,0.6,1.0,0.0,0.471,0.529,7.0,41300122,-5.0,BKN @ TOR
41300122,42013.0,1610612751.0,BKN,Brooklyn Nets,2014-04-22,BKN @ TOR,L,94.5,34.0,78.5,0.4335,5.5,24.0,0.22949999999999998,21.0,27.5,0.7645,9.0,24.5,33.5,17.5,11.5,4.0,9.0,22.5,103.85,106.2,100.65,104.1,3.1999999999999997,2.1,0.5149999999999999,1.8399999999999999,14.9,0.1895,0.592,0.457,10.4545,10.7,0.4685,0.522,1.0,0.1985,91.99000000000001,89.5,74.58,89.0,0.49550000000000005,0.351,0.469,0.3620000000000001,0.215,0.408,17.0,13.0,9.0,42.0,10.0,12.5,13.0,42.0,3.5,22.0,0.694,0.306,0.603,0.159,0.1745,0.095,0.2225,0.18,0.4445,0.4595,0.5405,0.857,0.14300000000000002,0.5149999999999999,0.485,-5.0,41300123,4.0,BKN vs. TOR
41300123,42013.0,1610612751.0,BKN,Brooklyn Nets,2014-04-25,BKN vs. TOR,W,97.0,33.666666666666664,74.66666666666667,0.4533333333333333,6.0,22.666666666666668,0.26966666666666667,23.666666666666668,30.666666666666668,0.7709999999999999,7.0,25.0,32.0,18.666666666666668,10.0,3.3333333333333335,9.666666666666666,25.666666666666668,106.06666666666666,107.36666666666667,101.73333333333335,104.16666666666667,4.333333333333333,3.2000000000000006,0.5553333333333333,1.8099999999999998,15.966666666666669,0.15333333333333335,0.6326666666666667,0.4435,11.304333333333332,11.433333333333332,0.49400000000000005,0.552,1.0,0.19866666666666669,92.42,90.83333333333333,75.69333333333333,90.33333333333333,0.5133333333333333,0.418,0.4843333333333333,0.4253333333333334,0.21066666666666667,0.3673333333333333,16.666666666666668,10.666666666666666,7.333333333333333,42.0,11.0,12.666666666666666,10.666666666666666,38.666666666666664,3.3333333333333335,25.0,0.6963333333333334,0.3036666666666667,0.572,0.1386666666666667,0.18499999999999997,0.07633333333333334,0.243,0.17233333333333334,0.43366666666666664,0.48566666666666664,0.5143333333333333,0.9046666666666666,0.09533333333333334,0.5553333333333333,0.4446666666666667,4.0,41300124,-8.0,BKN vs. TOR
41300124,42013.0,1610612751.0,BKN,Brooklyn Nets,2014-04-27,BKN vs. TOR,L,92.5,32.25,73.0,0.44299999999999995,5.5,22.0,0.25225,22.5,30.25,0.742,7.75,27.0,34.75,18.25,9.0,3.25,11.25,25.5,102.32499999999999,102.97500000000001,100.97500000000001,102.85,1.325,0.12500000000000044,0.5682499999999999,1.6225,15.700000000000001,0.16825,0.67025,0.4676666666666667,13.08875,13.125,0.48075000000000007,0.53625,1.0,0.19975000000000004,91.175,90.125,75.10249999999999,89.75,0.49725,0.42,0.4765,0.39575000000000005,0.192,0.32975,15.5,9.5,7.75,41.5,11.5,12.25,10.25,37.0,3.25,26.0,0.69875,0.30125,0.581,0.12925,0.17675,0.08575,0.2425,0.16725,0.45175,0.49974999999999997,0.50025,0.9285,0.07150000000000001,0.5682499999999999,0.43175,-8.0,41300125,-2.0,BKN @ TOR
41300125,42013.0,1610612751.0,BKN,Brooklyn Nets,2014-04-30,BKN @ TOR,L,96.6,33.8,73.4,0.46099999999999997,6.6,22.2,0.2974,22.4,30.2,0.7402,8.2,26.4,34.6,19.0,8.8,3.4,11.8,25.8,106.1,106.94000000000001,104.54,106.73999999999998,1.56,0.20000000000000034,0.5645999999999999,1.592,16.080000000000002,0.18580000000000002,0.671,0.4676666666666667,13.6898,13.76,0.506,0.5572,1.0,0.199,91.94399999999999,90.7,75.582,90.2,0.49700000000000005,0.41600000000000004,0.4928,0.4102,0.1804,0.329,16.4,10.0,8.8,42.4,13.0,11.6,9.4,37.6,3.0,25.8,0.6976,0.3024,0.5673999999999999,0.1246,0.19979999999999998,0.0916,0.233,0.16920000000000002,0.44279999999999997,0.4894,0.5105999999999999,0.9064,0.0936,0.5645999999999999,0.4354,-2.0,41300126,14.0,BKN vs. TOR
41300126,42013.0,1610612751.0,BKN,Brooklyn Nets,2014-05-02,BKN vs. TOR,W,96.66666666666667,34.166666666666664,74.0,0.4621666666666666,6.5,22.0,0.2955,21.833333333333332,29.333333333333332,0.7435,8.333333333333334,28.0,36.333333333333336,18.666666666666668,9.0,3.6666666666666665,11.833333333333334,23.833333333333332,106.18333333333334,106.5,102.01666666666667,103.81666666666666,4.166666666666667,2.6833333333333336,0.5491666666666666,1.5633333333333332,15.816666666666668,0.18816666666666668,0.6918333333333333,0.481,13.606,13.616666666666667,0.5060000000000001,0.5561666666666667,1.0,0.1995,91.93666666666667,91.08333333333333,75.90166666666666,90.66666666666667,0.5183333333333334,0.4008333333333334,0.48216666666666663,0.38450000000000006,0.1755,0.30816666666666664,15.333333333333334,9.666666666666666,9.833333333333334,43.333333333333336,11.833333333333334,11.0,9.833333333333334,36.666666666666664,3.0,25.666666666666668,0.7025,0.29750000000000004,0.576,0.1245,0.1975,0.10216666666666667,0.22683333333333333,0.15816666666666668,0.4515,0.4856666666666667,0.5143333333333333,0.8386666666666667,0.16133333333333333,0.5491666666666666,0.45083333333333336,14.0,41300127,1.0,BKN @ TOR
41300127,42013.0,1610612751.0,BKN,Brooklyn Nets,2014-05-04,BKN @ TOR,W,97.71428571428571,34.57142857142857,75.0,0.46142857142857135,6.714285714285714,22.142857142857142,0.303,21.857142857142858,29.428571428571427,0.742,9.428571428571429,27.714285714285715,37.142857142857146,18.285714285714285,8.428571428571429,3.5714285714285716,11.285714285714286,24.142857142857142,108.24285714285715,108.55714285714285,104.44285714285715,106.1,3.8000000000000003,2.4714285714285715,0.5324285714285714,1.6257142857142857,15.485714285714286,0.20885714285714285,0.693,0.49160000000000004,12.988142857142858,13.0,0.5060000000000001,0.5555714285714286,1.0,0.19985714285714287,91.14,90.35714285714286,75.29714285714284,90.0,0.5147142857142858,0.39642857142857146,0.4857142857142857,0.3941428571428572,0.16528571428571429,0.307,15.0,11.0,9.857142857142858,42.857142857142854,11.285714285714286,11.571428571428571,9.285714285714286,39.42857142857143,3.0,25.857142857142858,0.7044285714285714,0.29557142857142854,0.5734285714285713,0.13142857142857142,0.20228571428571432,0.10128571428571428,0.2247142857142857,0.15342857142857144,0.44200000000000006,0.4605714285714286,0.5394285714285714,0.8438571428571429,0.15614285714285714,0.5324285714285714,0.4675714285714286,1.0,41300211,-21.0,BKN @ MIA
41300211,42013.0,1610612751.0,BKN,Brooklyn Nets,2014-05-06,BKN @ MIA,L,96.25,34.375,74.375,0.46262499999999995,7.125,22.375,0.31725000000000003,20.375,27.875,0.72275,9.0,27.5,36.5,17.375,8.0,3.25,11.25,23.375,107.4375,107.4875,106.75,108.57499999999999,0.6875,-1.0749999999999997,0.5075,1.5287499999999998,14.9,0.200625,0.705625,0.4841666666666667,13.288125,13.2625,0.5106250000000001,0.5555,1.0,0.1995,90.4675,89.75,74.79124999999999,89.5,0.49300000000000005,0.37725000000000003,0.5035,0.37187500000000007,0.159,0.294375,15.0,10.375,9.5,41.0,11.25,10.875,8.625,41.0,3.125,24.75,0.6985,0.3015,0.5686249999999999,0.141125,0.22062500000000002,0.09874999999999999,0.211125,0.156,0.42750000000000005,0.42475,0.5752499999999999,0.825875,0.174125,0.5075,0.49250000000000005,-21.0,41300212,-12.0,BKN @ MIA
41300212,42013.0,1610612751.0,BKN,Brooklyn Nets,2014-05-08,BKN @ MIA,L,94.66666666666667,34.22222222222222,74.77777777777777,0.4582222222222222,7.222222222222222,22.555555555555557,0.31900000000000006,19.0,26.333333333333332,0.7058888888888889,9.444444444444445,27.77777777777778,37.22222222222222,17.555555555555557,7.666666666666667,3.2222222222222223,11.555555555555555,22.444444444444443,106.19999999999999,106.38888888888889,107.80000000000001,108.65555555555554,-1.5999999999999999,-2.255555555555555,0.5151111111111111,1.5099999999999998,15.044444444444444,0.20977777777777776,0.705625,0.4841666666666667,13.638333333333334,13.644444444444444,0.5065555555555556,0.5478888888888889,1.0,0.19977777777777778,89.64222222222222,89.22222222222223,74.35111111111111,88.88888888888889,0.48277777777777786,0.3552222222222222,0.5101111111111111,0.35877777777777786,0.15233333333333332,0.2796666666666667,14.0,10.88888888888889,9.333333333333334,40.0,11.666666666666666,10.333333333333334,8.222222222222221,40.22222222222222,3.5555555555555554,23.555555555555557,0.6977777777777778,0.30222222222222217,0.5732222222222222,0.14988888888888888,0.22866666666666668,0.09866666666666665,0.19855555555555557,0.14677777777777778,0.4233333333333334,0.42644444444444446,0.5735555555555555,0.8452222222222222,0.1547777777777778,0.5151111111111111,0.484888888888889,-12.0,41300213,14.0,BKN vs. MIA
41300213,42013.0,1610612751.0,BKN,Brooklyn Nets,2014-05-10,BKN vs. MIA,W,95.6,34.6,74.5,0.46519999999999995,8.0,22.8,0.3471000000000001,18.4,25.4,0.7118,9.4,28.4,37.8,18.4,7.5,3.0,11.8,22.5,107.75,107.99000000000001,107.72999999999999,108.49999999999997,0.010000000000000142,-0.5099999999999998,0.5319999999999999,1.5319999999999998,15.7,0.2138,0.705625,0.4841666666666667,14.029300000000001,14.040000000000001,0.5191000000000001,0.5585,1.0,0.19970000000000002,89.152,88.75,73.958,88.5,0.4943000000000001,0.3433,0.5105999999999999,0.3597,0.149,0.2642,13.4,10.9,8.9,38.6,11.9,9.8,8.4,38.8,3.8,23.2,0.6933,0.3067,0.5601,0.1541,0.24910000000000002,0.09359999999999999,0.1912,0.13979999999999998,0.406,0.43600000000000005,0.5639999999999998,0.8540000000000001,0.146,0.5319999999999999,0.4680000000000001,14.0,41300214,-6.0,BKN vs. MIA
