GAME_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PFD,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PLUS_MINUS,NEXT_GAME_ID,NEXT_PLUS_MINUS,NEXT_MATCHUP
21900028,22019,1610612737,ATL,Atlanta Hawks,2019-10-26,ATL vs. ORL,W,103.0,43.0,84.0,0.512,9.0,30.0,0.3,8.0,15.0,0.5329999999999999,9.0,43.0,52.0,22.0,5.0,9.0,18.0,26.0,103.4,101.0,95.7,98.0,7.7,3.0,0.512,1.22,16.8,0.209,0.677,0.5,18.072,17.6,0.565,0.568,1.0,0.201,101.52,101.5,84.58,102.0,0.556,0.179,0.379,0.263,0.097,0.32299999999999995,10.0,13.0,14.0,60.0,19.0,23.0,8.0,50.0,7.0,15.0,0.643,0.35700000000000004,0.66,0.078,0.262,0.136,0.078,0.097,0.583,0.5,0.5,0.556,0.444,0.512,0.488,4.0,21900043,2.0,ATL vs. PHI
21900043,22019,1610612737,ATL,Atlanta Hawks,2019-10-28,ATL vs. PHI,L,103.0,39.5,84.0,0.47050000000000003,9.0,28.5,0.3165,15.0,23.5,0.6104999999999999,8.5,40.0,48.5,22.5,8.5,6.0,19.5,25.5,98.05000000000001,99.1,96.0,98.55,2.05,0.55,0.5755,1.1600000000000001,16.5,0.18,0.6905000000000001,0.4975,18.488500000000002,18.700000000000003,0.5235,0.5465,1.0,0.1995,105.78,103.75,86.455,104.0,0.5215000000000001,0.28,0.431,0.27349999999999997,0.14950000000000002,0.3095,13.5,10.5,8.0,51.0,21.5,18.5,8.0,48.0,9.0,22.0,0.661,0.339,0.5920000000000001,0.0975,0.262,0.0775,0.146,0.131,0.49549999999999994,0.5465,0.4535,0.667,0.333,0.5755,0.4245,2.0,21900066,-9.0,ATL vs. MIA
21900066,22019,1610612737,ATL,Atlanta Hawks,2019-10-31,ATL vs. MIA,L,101.0,38.333333333333336,85.33333333333333,0.45,8.333333333333334,30.333333333333332,0.2796666666666667,16.0,24.333333333333332,0.6376666666666666,11.0,38.0,49.0,21.666666666666668,7.333333333333333,5.666666666666667,18.333333333333332,22.0,97.86666666666667,99.39999999999999,100.3,102.13333333333333,-2.4000000000000004,-2.733333333333334,0.5690000000000001,1.1900000000000002,15.933333333333332,0.21366666666666667,0.7086666666666668,0.5143333333333333,17.689000000000004,17.96666666666667,0.49866666666666665,0.527,1.0,0.2006666666666667,103.32000000000001,101.5,84.58,101.66666666666667,0.48700000000000004,0.285,0.47400000000000003,0.25766666666666665,0.1476666666666667,0.29133333333333333,17.666666666666668,12.666666666666666,10.666666666666666,52.0,20.0,17.0,10.0,48.0,9.0,20.666666666666668,0.6453333333333333,0.3546666666666667,0.594,0.07866666666666668,0.2466666666666667,0.10666666666666667,0.15933333333333335,0.17666666666666667,0.516,0.5136666666666666,0.48633333333333334,0.778,0.222,0.5690000000000001,0.431,-9.0,21900099,8.0,ATL vs. SAS
21900099,22019,1610612737,ATL,Atlanta Hawks,2019-11-05,ATL vs. SAS,W,102.75,39.5,86.5,0.457,9.0,30.25,0.3015,14.75,22.25,0.65025,10.5,38.25,48.75,21.75,7.75,5.5,18.25,21.5,98.85000000000001,100.775,99.0,101.1,-0.12500000000000022,-0.3500000000000003,0.5547500000000001,1.1975,15.975,0.20725,0.7157500000000001,0.5215,17.5105,17.85,0.50875,0.53425,1.0,0.2005,103.885,101.75,84.79,102.0,0.50525,0.25825,0.47100000000000003,0.25649999999999995,0.14650000000000002,0.28425,17.0,12.0,10.75,51.5,18.5,15.5,9.5,44.5,8.75,19.75,0.6507499999999999,0.34925,0.59375,0.0915,0.2615,0.1055,0.14500000000000002,0.16725,0.50275,0.5025,0.49750000000000005,0.7425,0.2575,0.5547500000000001,0.44525,8.0,21900105,-20.0,ATL vs. CHI
21900105,22019,1610612737,ATL,Atlanta Hawks,2019-11-06,ATL vs. CHI,L,100.8,37.6,84.0,0.4466,8.4,30.2,0.2812,17.2,24.8,0.6744,9.6,37.6,47.2,21.0,7.6,5.0,19.4,22.4,96.4,98.16,100.34,101.8,-3.9200000000000004,-3.66,0.5638000000000001,1.108,15.52,0.1908,0.7378000000000001,0.513,18.477600000000002,18.8,0.4962000000000001,0.5314,1.0,0.20020000000000002,104.53600000000002,102.8,85.66600000000001,102.8,0.4784,0.30119999999999997,0.49260000000000004,0.27099999999999996,0.15460000000000002,0.2622,18.2,11.4,9.8,50.4,21.0,14.0,11.2,45.2,8.8,21.8,0.6396,0.3604,0.5782,0.0776,0.248,0.0974,0.17400000000000002,0.1832,0.5012000000000001,0.5186,0.4814,0.7274,0.2726,0.5638000000000001,0.43620000000000003,-20.0,21900119,-12.0,ATL vs. SAC
21900119,22019,1610612737,ATL,Atlanta Hawks,2019-11-08,ATL vs. SAC,L,102.16666666666667,39.0,84.5,0.4603333333333333,8.5,29.833333333333332,0.28783333333333333,15.666666666666666,23.0,0.6571666666666667,9.833333333333334,35.166666666666664,45.0,21.333333333333332,7.666666666666667,5.166666666666667,18.166666666666668,21.833333333333332,99.41666666666667,101.55,105.61666666666667,106.75,-6.166666666666667,-5.216666666666667,0.5531666666666667,1.2183333333333335,15.899999999999999,0.20066666666666666,0.7338333333333334,0.514,17.674833333333336,18.016666666666666,0.5101666666666668,0.5403333333333333,1.0,0.19983333333333334,102.68333333333334,101.0,84.16666666666667,101.0,0.47150000000000003,0.2778333333333333,0.5223333333333333,0.27399999999999997,0.15616666666666668,0.26616666666666666,17.166666666666668,12.0,9.166666666666666,53.0,21.0,13.666666666666666,11.833333333333334,43.666666666666664,8.5,21.333333333333332,0.6459999999999999,0.35400000000000004,0.5950000000000001,0.07683333333333334,0.248,0.09033333333333333,0.15716666666666668,0.171,0.5186666666666667,0.5086666666666667,0.49133333333333334,0.7173333333333334,0.2826666666666667,0.5531666666666667,0.44683333333333336,-12.0,21900204,-8.0,ATL vs. MIL
21900204,22019,1610612737,ATL,Atlanta Hawks,2019-11-20,ATL vs. MIL,L,105.71428571428571,39.714285714285715,86.14285714285714,0.45999999999999996,9.285714285714286,30.0,0.3112857142857143,17.0,24.142857142857142,0.6784285714285714,9.714285714285714,35.0,44.714285714285715,22.142857142857142,7.714285714285714,4.714285714285714,17.428571428571427,22.428571428571427,101.18571428571428,103.1,107.60000000000001,108.71428571428571,-6.3999999999999995,-5.628571428571428,0.5618571428571429,1.3414285714285714,16.2,0.19585714285714287,0.7414285714285714,0.5098571428571429,16.784142857142857,17.085714285714285,0.5131428571428572,0.5458571428571428,1.0,0.19971428571428573,104.2,102.64285714285714,85.53571428571429,102.71428571428571,0.47100000000000003,0.28428571428571425,0.5371428571428571,0.29071428571428565,0.15785714285714286,0.25857142857142856,18.285714285714285,11.714285714285714,9.571428571428571,52.57142857142857,20.285714285714285,13.0,12.0,44.57142857142857,8.428571428571429,21.857142857142858,0.6504285714285712,0.3495714285714286,0.5774285714285714,0.07714285714285715,0.25985714285714284,0.09085714285714286,0.16285714285714287,0.17471428571428574,0.5008571428571429,0.5121428571428571,0.4878571428571429,0.7271428571428571,0.27285714285714285,0.5618571428571429,0.43814285714285717,-8.0,21900228,-3.0,ATL vs. TOR
21900228,22019,1610612737,ATL,Atlanta Hawks,2019-11-23,ATL vs. TOR,L,107.0,40.625,86.625,0.46775,9.875,30.5,0.32387499999999997,15.875,22.5,0.6845,9.5,34.375,43.875,23.375,7.875,5.0,17.125,23.0,102.77499999999999,104.57499999999999,108.16250000000001,110.0,-5.3625,-5.4375,0.57675,1.44,17.0,0.194125,0.72875,0.502,16.527250000000002,16.8125,0.524,0.554125,1.0,0.1995,104.1775,102.375,85.3125,102.5,0.47675,0.26399999999999996,0.536,0.297,0.158125,0.27125,18.75,11.75,10.125,53.25,20.5,14.0,12.5,45.25,8.0,21.125,0.6468749999999999,0.353125,0.576375,0.076125,0.272625,0.094625,0.151125,0.176625,0.50075,0.527625,0.472375,0.7344999999999999,0.2655,0.57675,0.42325,-3.0,21900243,-12.0,ATL vs. MIN
21900243,22019,1610612737,ATL,Atlanta Hawks,2019-11-25,ATL vs. MIN,L,107.66666666666667,40.666666666666664,87.44444444444444,0.4642222222222222,9.88888888888889,30.666666666666668,0.32266666666666666,16.444444444444443,22.88888888888889,0.6982222222222222,9.444444444444445,34.22222222222222,43.666666666666664,23.666666666666668,7.666666666666667,4.888888888888889,17.11111111111111,23.22222222222222,102.32222222222222,104.9111111111111,109.26666666666668,111.0,-6.922222222222222,-6.1,0.5831111111111111,1.44,17.044444444444444,0.19044444444444444,0.7232222222222222,0.5033333333333334,16.438555555555556,16.844444444444445,0.5201111111111111,0.552111111111111,1.0,0.19933333333333333,104.83999999999999,102.66666666666667,85.55555555555556,102.77777777777777,0.47200000000000003,0.2654444444444444,0.5363333333333333,0.3084444444444444,0.1552222222222222,0.2767777777777778,18.333333333333332,12.444444444444445,10.0,52.888888888888886,20.444444444444443,14.333333333333334,11.444444444444445,45.333333333333336,7.777777777777778,21.555555555555557,0.6483333333333332,0.3516666666666667,0.5733333333333334,0.07944444444444444,0.2717777777777778,0.093,0.155,0.17177777777777778,0.4942222222222223,0.5335555555555556,0.4664444444444444,0.7417777777777776,0.25822222222222224,0.5831111111111111,0.4168888888888889,-12.0,21900295,25.0,ATL vs. GSW
21900295,22019,1610612737,ATL,Atlanta Hawks,2019-12-02,ATL vs. GSW,W,107.3,40.7,87.6,0.46390000000000003,9.7,30.5,0.31799999999999995,16.2,22.1,0.7217,9.6,33.5,43.1,23.4,8.2,4.8,16.8,22.1,102.53,105.36999999999998,106.63000000000002,108.13,-4.08,-2.77,0.576,1.436,16.94,0.1938,0.7109,0.5005,16.3007,16.740000000000002,0.5187,0.5513,1.0,0.1993,104.1,101.95,84.958,102.0,0.4902,0.25579999999999997,0.5243,0.29209999999999997,0.1659,0.2891,19.0,12.8,10.7,53.6,19.5,14.0,10.5,46.2,7.8,21.4,0.6508999999999999,0.3491,0.5795,0.07730000000000001,0.2677,0.1,0.153,0.1786,0.5025000000000001,0.5226,0.47739999999999994,0.7550999999999999,0.24490000000000003,0.576,0.42400000000000004,25.0,21900309,-12.0,ATL vs. BKN
