GAME_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PFD,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PLUS_MINUS,NEXT_GAME_ID,NEXT_PLUS_MINUS,NEXT_MATCHUP
21400008,22014,1610612737,ATL,Atlanta Hawks,2014-10-29,ATL @ TOR,L,102.0,40.0,80.0,0.5,13.0,22.0,0.591,9.0,17.0,0.529,10.0,32.0,42.0,26.0,6.0,8.0,17.0,24.0,105.7,108.5,110.6,116.0,-4.9,-7.4,0.65,1.37,19.6,0.217,0.614,0.466,19.693,20.2,0.581,0.583,1.0,0.197,97.5,94.0,78.33,94.0,0.453,0.213,0.456,0.3670000000000001,0.102,0.386,14.0,11.0,10.0,36.0,23.0,26.0,18.0,40.0,9.0,22.0,0.725,0.275,0.529,0.17600000000000002,0.382,0.098,0.08800000000000001,0.13699999999999998,0.353,0.481,0.519,1.0,0.0,0.65,0.35,-7.0,21400064,-2.0,ATL @ SAS
21400064,22014,1610612737,ATL,Atlanta Hawks,2014-11-05,ATL @ SAS,L,97.0,39.0,86.0,0.4565,10.5,23.5,0.4555,8.5,14.0,0.628,10.0,29.5,39.5,26.0,10.0,6.5,15.0,24.5,98.45,102.15,104.4,106.45,-5.95,-4.25,0.667,1.6150000000000002,19.3,0.1995,0.6605000000000001,0.462,16.788,17.4,0.519,0.5289999999999999,1.0,0.1975,97.89,95.25,79.375,95.0,0.446,0.16649999999999998,0.471,0.4590000000000001,0.1605,0.3395,14.0,12.0,10.5,38.0,19.0,20.0,18.0,37.0,9.0,18.5,0.7264999999999999,0.2735,0.5905,0.1965,0.3215,0.109,0.0875,0.1445,0.394,0.5405,0.4595,1.0,0.0,0.667,0.33299999999999996,-2.0,21400071,-3.0,ATL @ CHA
21400071,22014,1610612737,ATL,Atlanta Hawks,2014-11-07,ATL @ CHA,L,104.33333333333333,40.333333333333336,88.33333333333333,0.4583333333333333,11.333333333333334,26.666666666666668,0.435,12.333333333333334,18.0,0.6749999999999999,9.0,30.0,39.0,26.666666666666668,9.333333333333334,5.333333333333333,16.333333333333332,27.333333333333332,99.7,103.2,103.8,106.33333333333333,-4.1000000000000005,-3.1,0.6616666666666666,1.5666666666666667,19.033333333333335,0.17633333333333334,0.652,0.44966666666666666,16.631,17.2,0.5233333333333333,0.5426666666666665,1.0,0.19866666666666669,97.71666666666665,94.94666666666667,79.12333333333333,101.0,0.44766666666666666,0.20433333333333334,0.48933333333333334,0.3986666666666667,0.166,0.34800000000000003,15.333333333333334,11.666666666666666,12.0,38.0,21.666666666666668,20.666666666666668,12.333333333333334,44.0,8.333333333333334,22.333333333333332,0.6993333333333333,0.3006666666666667,0.5616666666666666,0.19266666666666668,0.3236666666666667,0.11466666666666665,0.11433333333333333,0.14666666666666664,0.369,0.527,0.47300000000000003,1.0,0.0,0.6616666666666666,0.3383333333333333,-3.0,21400100,6.0,ATL @ NYK
21400100,22014,1610612737,ATL,Atlanta Hawks,2014-11-10,ATL @ NYK,W,101.0,37.0,84.0,0.43875,11.0,26.75,0.41874999999999996,16.0,20.5,0.74725,9.0,29.75,38.75,25.0,8.75,4.75,16.0,24.5,99.97500000000001,102.95,100.625,103.1,-0.6750000000000003,-0.125,0.6815,1.4875,18.475,0.1835,0.654,0.45699999999999996,16.902,17.4,0.50525,0.5434999999999999,1.0,0.19925000000000004,96.2375,93.71000000000001,78.0925,98.0,0.48250000000000004,0.25175000000000003,0.4845,0.33525000000000005,0.16749999999999998,0.34600000000000003,16.25,11.75,10.25,34.5,19.0,19.25,10.25,41.0,6.75,23.25,0.6795,0.3205,0.51475,0.17200000000000001,0.32525000000000004,0.09974999999999999,0.15999999999999998,0.16224999999999998,0.34275,0.54225,0.45775,1.0,0.0,0.6815,0.3185,6.0,21400133,-33.0,ATL @ CLE
21400133,22014,1610612737,ATL,Atlanta Hawks,2014-11-15,ATL @ CLE,L,99.6,37.6,85.2,0.43979999999999997,9.4,25.8,0.36219999999999997,15.0,19.0,0.767,9.4,29.0,38.4,25.2,8.2,5.4,16.4,22.0,98.1,101.74000000000001,106.5,108.14000000000001,-8.4,-6.38,0.6752,1.464,18.48,0.19,0.6612,0.45699999999999996,17.1854,17.839999999999996,0.49639999999999995,0.5329999999999999,1.0,0.19840000000000005,97.13399999999999,94.56800000000001,78.808,97.8,0.4554,0.23020000000000004,0.5176000000000001,0.29700000000000004,0.1626,0.33880000000000005,15.6,11.6,10.4,37.2,21.8,17.2,10.8,42.4,5.8,21.4,0.6948,0.3052,0.5692,0.193,0.27940000000000004,0.1032,0.15139999999999998,0.15739999999999998,0.3764,0.5636,0.4364,0.9334,0.0666,0.6752,0.32480000000000003,-33.0,21400205,4.0,ATL @ WAS
21400205,22014,1610612737,ATL,Atlanta Hawks,2014-11-25,ATL @ WAS,W,100.66666666666667,37.333333333333336,85.16666666666667,0.43716666666666665,9.0,25.666666666666668,0.34850000000000003,17.0,21.5,0.7715,9.833333333333334,29.333333333333332,39.166666666666664,23.833333333333332,9.5,5.5,15.333333333333334,22.166666666666668,99.60000000000001,102.63333333333334,105.61666666666667,107.46666666666668,-6.016666666666667,-4.816666666666666,0.6413333333333333,1.4783333333333335,17.616666666666667,0.1975,0.6535000000000001,0.4588,16.173833333333334,16.716666666666665,0.4911666666666666,0.5324999999999999,1.0,0.19866666666666669,97.58833333333332,95.22333333333334,79.35333333333334,98.0,0.4736666666666667,0.2585,0.5116666666666667,0.30500000000000005,0.16849999999999998,0.34650000000000003,16.0,12.333333333333334,9.333333333333334,39.0,20.833333333333332,18.0,9.0,42.0,5.333333333333333,22.0,0.6966666666666667,0.30333333333333334,0.5655,0.17650000000000002,0.26583333333333337,0.09233333333333334,0.16866666666666666,0.1595,0.38916666666666666,0.5328333333333334,0.4671666666666667,0.9206666666666666,0.07933333333333334,0.6413333333333333,0.3586666666666667,4.0,21400267,10.0,ATL @ MIA
21400267,22014,1610612737,ATL,Atlanta Hawks,2014-12-03,ATL @ MIA,W,102.28571428571429,37.714285714285715,83.57142857142857,0.45199999999999996,9.428571428571429,25.571428571428573,0.3672857142857143,17.428571428571427,21.714285714285715,0.7855714285714285,9.142857142857142,28.714285714285715,37.857142857142854,24.0,9.428571428571429,4.857142857142857,15.428571428571429,22.428571428571427,101.67142857142858,104.81428571428572,106.1857142857143,107.45714285714287,-4.5,-2.6285714285714286,0.639,1.455714285714286,17.885714285714286,0.18914285714285714,0.68,0.4588,16.62957142857143,17.185714285714283,0.5098571428571428,0.5515714285714285,1.0,0.198,97.30428571428571,95.19142857142857,79.32714285714285,97.57142857142857,0.4795714285714286,0.266,0.5255714285714286,0.33285714285714285,0.17357142857142854,0.32,17.0,11.857142857142858,9.571428571428571,39.42857142857143,20.0,16.428571428571427,8.428571428571429,43.142857142857146,5.285714285714286,22.285714285714285,0.6917142857142856,0.3082857142857143,0.5561428571428572,0.16914285714285718,0.27371428571428574,0.09314285714285715,0.17014285714285715,0.16599999999999998,0.3871428571428571,0.5332857142857143,0.4667142857142857,0.9081428571428571,0.09185714285714286,0.639,0.36100000000000004,10.0,21400280,23.0,ATL @ BKN
21400280,22014,1610612737,ATL,Atlanta Hawks,2014-12-05,ATL @ BKN,W,101.75,37.375,83.25,0.44949999999999996,9.875,26.625,0.36912500000000004,17.125,22.0,0.7655,8.75,30.125,38.875,23.75,9.75,4.75,14.75,22.375,101.65,104.8875,102.45,103.8875,-0.7875000000000001,1.0,0.63775,1.5237500000000002,17.8625,0.179875,0.68,0.4588,15.974875,16.5125,0.5101249999999999,0.5494999999999999,1.0,0.19787500000000002,97.32375,95.0425,79.2025,97.0,0.502375,0.26975000000000005,0.509125,0.321,0.176,0.31412500000000004,17.625,11.625,10.125,38.0,18.5,15.75,8.5,41.75,4.875,22.125,0.67775,0.32225,0.5427500000000001,0.16837500000000002,0.28925,0.099375,0.168,0.17325,0.3745,0.5291250000000001,0.470875,0.900375,0.099625,0.63775,0.36225,23.0,21400301,16.0,ATL @ IND
21400301,22014,1610612737,ATL,Atlanta Hawks,2014-12-08,ATL @ IND,W,102.44444444444444,37.666666666666664,82.55555555555556,0.45722222222222214,9.777777777777779,26.0,0.37577777777777777,17.333333333333332,22.555555555555557,0.7586666666666666,8.444444444444445,31.333333333333332,39.77777777777778,24.11111111111111,9.88888888888889,5.0,14.88888888888889,22.11111111111111,102.4888888888889,105.35555555555555,101.24444444444445,102.56666666666666,1.2666666666666666,2.788888888888889,0.641888888888889,1.5422222222222224,18.155555555555555,0.1761111111111111,0.6940000000000001,0.4588,15.997777777777777,16.477777777777774,0.5176666666666666,0.5559999999999998,1.0,0.1978888888888889,97.58555555555556,95.53777777777778,79.61555555555555,97.22222222222223,0.5165555555555555,0.2787777777777778,0.5074444444444445,0.30777777777777776,0.17522222222222222,0.3023333333333334,17.333333333333332,10.88888888888889,10.11111111111111,39.111111111111114,17.88888888888889,15.11111111111111,9.222222222222221,41.111111111111114,4.555555555555555,22.11111111111111,0.6832222222222222,0.31677777777777777,0.5462222222222223,0.16411111111111115,0.2848888888888889,0.09866666666666667,0.1688888888888889,0.16944444444444443,0.38222222222222224,0.5348888888888889,0.4651111111111111,0.9114444444444444,0.08855555555555555,0.641888888888889,0.35811111111111116,16.0,21400343,-1.0,ATL @ ORL
21400343,22014,1610612737,ATL,Atlanta Hawks,2014-12-13,ATL @ ORL,L,102.1,37.4,82.7,0.45319999999999994,9.6,26.1,0.3678,17.7,22.7,0.7703,8.5,31.4,39.9,24.1,9.3,4.9,14.4,21.8,102.49000000000001,105.7,102.08000000000001,103.17999999999999,0.4299999999999999,2.5200000000000005,0.6463,1.6060000000000003,18.19,0.1765,0.7063333333333334,0.472,15.537199999999999,16.04,0.5123,0.5526999999999999,1.0,0.198,97.217,95.134,79.279,96.6,0.5115000000000001,0.2795,0.5135,0.3054,0.17409999999999998,0.2916,17.1,11.0,10.1,39.6,17.0,14.8,8.7,41.4,4.7,21.4,0.6828000000000001,0.31720000000000004,0.5461,0.15780000000000002,0.2806,0.0989,0.1732,0.1677,0.38839999999999997,0.5444,0.4556,0.9077999999999999,0.0922,0.6463,0.3537,-1.0,21400370,29.0,ATL @ CLE
