,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PFD,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PLUS_MINUS,NEXT_GAME_ID,NEXT_PLUS_MINUS,NEXT_MATCHUP
41600104,42016.0,1610612738.0,BOS,Boston Celtics,2017-04-23,BOS @ CHI,W,101.75,38.5,84.0,0.45825000000000005,12.75,36.25,0.35,12.0,16.75,0.712,10.25,28.0,38.25,27.25,8.25,3.5,14.0,18.25,106.45,109.225,105.07499999999999,107.14999999999999,1.3499999999999992,2.0500000000000007,0.7055,1.9074999999999998,20.424999999999997,0.2105,0.6295,0.4623333333333333,15.149000000000001,15.5,0.534,0.557,1.0,0.198,95.23500000000001,93.125,77.605,93.25,0.5045000000000001,0.2005,0.47950000000000004,0.25575,0.16025,0.3705,16.0,12.25,12.25,45.5,16.25,16.0,11.25,45.0,6.0,18.25,0.56875,0.43125,0.507,0.058499999999999996,0.37474999999999997,0.12,0.11775,0.156,0.4485,0.6077499999999999,0.39225,0.9175,0.0825,0.7055,0.29450000000000004,9.0,41600105,11.0,BOS vs. CHI
41600105,42016.0,1610612738.0,BOS,Boston Celtics,2017-04-26,BOS vs. CHI,W,103.0,38.4,84.8,0.453,12.0,37.0,0.325,14.2,18.0,0.7696,9.8,28.4,38.2,27.2,8.4,3.4,12.4,17.8,107.64000000000001,110.12,105.03999999999999,106.35999999999999,2.579999999999999,3.7400000000000007,0.7066,2.4259999999999997,20.459999999999997,0.2004,0.6295,0.4623333333333333,13.367600000000001,13.66,0.5238,0.5556000000000001,1.0,0.198,95.04800000000002,93.4,77.834,93.6,0.5124000000000001,0.21260000000000004,0.4958,0.2506,0.1628,0.32199999999999995,17.4,12.8,12.2,47.6,13.8,13.6,9.8,44.4,5.8,18.8,0.564,0.43600000000000005,0.513,0.0506,0.3498,0.1182,0.13679999999999998,0.1674,0.4626,0.6103999999999999,0.3896,0.9339999999999999,0.066,0.7066,0.2934,11.0,41600106,22.0,BOS @ CHI
41600106,42016.0,1610612738.0,BOS,Boston Celtics,2017-04-28,BOS @ CHI,W,103.33333333333333,38.5,84.0,0.45883333333333337,12.666666666666666,37.333333333333336,0.33916666666666667,13.666666666666666,18.0,0.7431666666666666,9.333333333333334,29.666666666666668,39.0,27.333333333333332,8.166666666666666,3.6666666666666665,11.833333333333334,17.166666666666668,108.95,110.58333333333333,102.48333333333333,103.5,6.433333333333333,7.066666666666667,0.7084999999999999,2.4883333333333333,20.749999999999996,0.1935,0.6566,0.4623333333333333,12.972833333333334,13.183333333333332,0.5345000000000001,0.5625000000000001,1.0,0.19799999999999998,94.49000000000001,93.33333333333333,77.77833333333334,93.5,0.5351666666666667,0.2146666666666667,0.4831666666666667,0.24383333333333332,0.16266666666666668,0.30749999999999994,16.666666666666668,11.166666666666666,11.166666666666666,46.333333333333336,13.666666666666666,13.5,9.0,43.666666666666664,5.166666666666667,18.333333333333332,0.5555,0.4446666666666667,0.5005000000000001,0.051666666666666666,0.36766666666666664,0.108,0.13149999999999998,0.16016666666666665,0.449,0.6028333333333332,0.39716666666666667,0.9346666666666666,0.0655,0.7084999999999999,0.29150000000000004,22.0,41600201,12.0,BOS vs. WAS
41600201,42016.0,1610612738.0,BOS,Boston Celtics,2017-04-30,BOS vs. WAS,W,106.14285714285714,39.57142857142857,84.85714285714286,0.4662857142857143,13.571428571428571,37.57142857142857,0.3602857142857143,13.428571428571429,17.571428571428573,0.7512857142857142,9.714285714285714,29.142857142857142,38.857142857142854,28.0,8.142857142857142,4.142857142857143,11.714285714285714,18.285714285714285,111.77142857142859,113.68571428571428,104.07142857142857,105.77142857142857,7.657142857142857,7.9,0.7067142857142856,2.5485714285714285,21.057142857142853,0.20157142857142857,0.6486666666666666,0.46375,12.763285714285715,12.985714285714284,0.5462857142857144,0.5731428571428572,1.0,0.19785714285714287,94.79714285714286,93.28571428571429,77.73857142857143,93.42857142857143,0.5351428571428573,0.2078571428571429,0.49457142857142855,0.2451428571428571,0.15842857142857142,0.3194285714285714,16.714285714285715,12.714285714285714,11.428571428571429,45.142857142857146,13.142857142857142,14.571428571428571,9.0,45.142857142857146,5.428571428571429,17.714285714285715,0.5571428571428572,0.443,0.4917142857142857,0.06285714285714286,0.3812857142857143,0.10771428571428572,0.1267142857142857,0.157,0.429,0.6014285714285713,0.3985714285714286,0.9214285714285714,0.07871428571428572,0.7067142857142856,0.29328571428571426,12.0,41600202,10.0,BOS vs. WAS
41600202,42016.0,1610612738.0,BOS,Boston Celtics,2017-05-02,BOS vs. WAS,W,109.0,40.25,85.25,0.47187500000000004,13.5,37.375,0.360375,15.0,19.625,0.7529999999999999,10.0,29.125,39.125,27.75,8.5,4.5,12.25,18.625,112.87500000000001,114.55,104.15,106.325,8.6875,8.2125,0.6906249999999999,2.43375,20.662499999999998,0.207625,0.6462857142857142,0.4662,13.03775,13.237499999999999,0.5511250000000001,0.5797500000000001,1.0,0.198125,95.43625,93.795,78.16250000000001,95.125,0.5382500000000001,0.23012500000000002,0.497125,0.24224999999999997,0.158375,0.32549999999999996,17.0,13.75,12.625,45.75,14.5,14.875,10.0,45.0,6.0,19.125,0.561375,0.43875,0.49225,0.068625,0.371375,0.114625,0.136125,0.15575,0.423875,0.5809999999999998,0.41912499999999997,0.9216249999999999,0.0785,0.6906249999999999,0.309375,10.0,41600203,-27.0,BOS @ WAS
41600203,42016.0,1610612738.0,BOS,Boston Celtics,2017-05-04,BOS @ WAS,L,106.77777777777777,38.77777777777778,84.33333333333333,0.4584444444444445,13.11111111111111,36.77777777777778,0.35511111111111116,16.11111111111111,21.11111111111111,0.7535555555555554,9.777777777777779,29.22222222222222,39.0,26.88888888888889,8.0,4.222222222222222,12.666666666666666,19.444444444444443,110.26666666666668,112.02222222222221,105.46666666666667,107.93333333333334,4.766666666666667,4.066666666666666,0.6962222222222221,2.302222222222222,20.111111111111107,0.20166666666666666,0.647125,0.46116666666666667,13.375444444444446,13.6,0.5361111111111112,0.5693333333333334,1.0,0.198,95.91666666666667,94.09555555555556,78.41333333333334,95.33333333333333,0.512888888888889,0.25222222222222224,0.4986666666666666,0.24555555555555555,0.15188888888888888,0.32788888888888884,16.444444444444443,14.0,11.88888888888889,43.77777777777778,14.777777777777779,15.11111111111111,10.444444444444445,46.22222222222222,5.888888888888889,19.88888888888889,0.5638888888888888,0.4362222222222222,0.48000000000000004,0.06844444444444446,0.3675555555555556,0.10933333333333334,0.15222222222222223,0.15344444444444444,0.4117777777777778,0.5817777777777776,0.4183333333333333,0.9303333333333332,0.06977777777777777,0.6962222222222221,0.30377777777777776,-27.0,41600204,-19.0,BOS @ WAS
41600204,42016.0,1610612738.0,BOS,Boston Celtics,2017-05-07,BOS @ WAS,L,106.3,38.4,83.8,0.4569,13.2,36.2,0.3648,16.3,21.4,0.7531999999999999,9.7,28.5,38.2,27.0,8.5,4.4,13.2,20.0,109.38000000000002,110.91999999999999,106.57000000000001,109.12,2.79,1.78,0.7065999999999999,2.2119999999999997,20.139999999999997,0.20059999999999997,0.643,0.4537142857142857,14.0268,14.219999999999999,0.5357000000000001,0.5693,1.0,0.19790000000000002,96.547,94.786,78.989,95.9,0.5011000000000001,0.25739999999999996,0.5065,0.2531,0.156,0.33409999999999995,16.9,13.6,11.9,43.2,16.7,15.8,11.9,47.2,5.6,20.1,0.5682999999999999,0.43179999999999996,0.4732,0.06550000000000002,0.372,0.11019999999999999,0.15460000000000002,0.1587,0.4079,0.5997999999999999,0.4003,0.9229999999999998,0.0771,0.7065999999999999,0.2934,-19.0,41600205,22.0,BOS vs. WAS
41600205,42016.0,1610612738.0,BOS,Boston Celtics,2017-05-10,BOS vs. WAS,W,107.81818181818181,39.09090909090909,84.0909090909091,0.46345454545454545,13.454545454545455,35.90909090909091,0.37572727272727274,16.181818181818183,21.363636363636363,0.7496363636363635,9.636363636363637,29.454545454545453,39.09090909090909,27.545454545454547,8.363636363636363,4.7272727272727275,13.0,20.454545454545453,110.70000000000003,112.36363636363635,105.9909090909091,108.66363636363636,4.6909090909090905,3.6818181818181817,0.7075454545454545,2.2609090909090908,20.436363636363634,0.20018181818181818,0.643,0.4537142857142857,13.850909090909092,14.054545454545455,0.5434545454545456,0.5756363636363637,1.0,0.19790909090909092,96.86090909090909,94.98727272727274,79.15636363636364,96.0,0.5127272727272728,0.2559090909090909,0.49890909090909086,0.2590909090909091,0.15354545454545454,0.33554545454545454,17.454545454545453,13.636363636363637,12.545454545454545,43.45454545454545,16.272727272727273,16.09090909090909,12.090909090909092,47.09090909090909,5.545454545454546,19.90909090909091,0.573090909090909,0.42699999999999994,0.4745454545454546,0.06990909090909092,0.37363636363636366,0.11418181818181816,0.15163636363636365,0.16127272727272726,0.40481818181818174,0.6028181818181818,0.3972727272727273,0.9186363636363635,0.08145454545454546,0.7075454545454545,0.29245454545454547,22.0,41600206,-1.0,BOS @ WAS
41600206,42016.0,1610612738.0,BOS,Boston Celtics,2017-05-12,BOS @ WAS,L,106.41666666666667,38.5,83.66666666666667,0.45858333333333334,13.25,35.833333333333336,0.3705833333333333,16.166666666666668,21.083333333333332,0.7612499999999999,9.416666666666666,29.5,38.916666666666664,27.333333333333332,8.083333333333334,4.583333333333333,12.75,20.333333333333332,109.81666666666668,111.14999999999998,105.125,108.03333333333332,4.675,3.108333333333333,0.7136666666666667,2.2616666666666663,20.425,0.19591666666666666,0.6466000000000001,0.45325,13.704916666666668,13.866666666666667,0.5377500000000001,0.57125,1.0,0.19808333333333336,96.58749999999999,94.73833333333334,78.94916666666667,95.75,0.5145833333333334,0.2535833333333333,0.49558333333333326,0.25783333333333336,0.15116666666666667,0.3343333333333333,17.0,12.916666666666666,12.916666666666666,42.0,16.166666666666668,16.083333333333332,11.75,47.166666666666664,5.666666666666667,20.25,0.5717499999999999,0.42833333333333323,0.47350000000000003,0.07875000000000001,0.3727500000000001,0.12024999999999998,0.15366666666666667,0.15883333333333335,0.3949166666666666,0.6160833333333332,0.38400000000000006,0.9102499999999999,0.08983333333333333,0.7136666666666667,0.28633333333333333,-1.0,41600207,10.0,BOS vs. WAS
41600207,42016.0,1610612738.0,BOS,Boston Celtics,2017-05-15,BOS vs. WAS,W,107.07692307692308,38.76923076923077,83.3076923076923,0.4642307692307692,13.076923076923077,34.92307692307692,0.37730769230769234,16.46153846153846,21.384615384615383,0.7642307692307692,9.0,29.307692307692307,38.30769230769231,27.307692307692307,8.0,4.538461538461538,12.384615384615385,20.615384615384617,110.77692307692308,112.00769230769228,105.30000000000001,108.22307692307692,5.461538461538462,3.7769230769230764,0.7082307692307693,2.3476923076923075,20.515384615384615,0.18853846153846154,0.6497272727272727,0.45011111111111113,13.305384615384614,13.453846153846154,0.5426153846153847,0.5764615384615385,1.0,0.19823076923076927,96.5330769230769,94.72000000000001,78.93384615384615,95.61538461538461,0.5172307692307693,0.2583846153846154,0.49692307692307686,0.26592307692307693,0.1513076923076923,0.33315384615384613,17.0,12.461538461538462,12.384615384615385,43.23076923076923,15.615384615384615,15.538461538461538,12.153846153846153,46.61538461538461,5.538461538461538,20.0,0.5813076923076922,0.41876923076923067,0.4785384615384615,0.0753846153846154,0.3661538461538462,0.11499999999999999,0.15523076923076926,0.15800000000000003,0.4033076923076922,0.6158461538461537,0.3842307692307693,0.8961538461538461,0.10392307692307692,0.7082307692307693,0.2917692307692308,10.0,41600301,-13.0,BOS vs. CLE
41600301,42016.0,1610612738.0,BOS,Boston Celtics,2017-05-17,BOS vs. CLE,L,106.85714285714286,38.92857142857143,83.64285714285714,0.46435714285714286,13.0,35.142857142857146,0.37292857142857144,16.0,21.142857142857142,0.7493571428571428,9.285714285714286,29.142857142857142,38.42857142857143,27.714285714285715,7.714285714285714,4.285714285714286,12.5,21.0,110.52857142857144,111.99285714285712,106.82142857142857,109.38571428571427,3.692857142857143,2.6071428571428568,0.7151428571428572,2.3485714285714283,20.7,0.1925714285714286,0.6535833333333333,0.4546,13.386785714285713,13.571428571428571,0.542,0.5740000000000001,1.0,0.19821428571428573,96.39928571428571,94.63285714285715,78.86142857142856,95.42857142857143,0.5100714285714286,0.25457142857142856,0.5006428571428571,0.2777857142857143,0.14671428571428574,0.33107142857142857,16.428571428571427,12.642857142857142,12.714285714285714,43.714285714285715,15.714285714285714,15.5,11.857142857142858,47.0,5.285714285714286,19.785714285714285,0.5803571428571427,0.41971428571428565,0.4842142857142857,0.07550000000000001,0.36471428571428577,0.11842857142857142,0.15100000000000002,0.15292857142857147,0.40885714285714275,0.6235714285714284,0.37650000000000006,0.9035714285714285,0.0965,0.7151428571428572,0.28485714285714286,-13.0,41600302,-44.0,BOS vs. CLE
41600302,42016.0,1610612738.0,BOS,Boston Celtics,2017-05-19,BOS vs. CLE,L,105.46666666666667,38.46666666666667,83.8,0.4582,12.666666666666666,34.6,0.3678,15.866666666666667,20.733333333333334,0.7615999999999999,9.333333333333334,29.133333333333333,38.46666666666667,27.4,7.666666666666667,4.266666666666667,13.0,20.866666666666667,108.69333333333334,110.37999999999997,108.53333333333333,110.94,0.14666666666666686,-0.5600000000000004,0.7154,2.265333333333333,20.44,0.19186666666666669,0.6614615384615384,0.45872727272727276,13.845666666666666,14.093333333333334,0.5338,0.5666666666666668,1.0,0.19813333333333336,96.69666666666666,94.85733333333334,79.04866666666666,95.6,0.4956,0.2492,0.5123333333333332,0.2773333333333333,0.14506666666666668,0.32526666666666665,16.0,12.666666666666666,12.6,43.6,16.2,15.266666666666667,12.666666666666666,46.53333333333333,5.333333333333333,19.6,0.5873999999999999,0.4126666666666666,0.4891333333333333,0.07513333333333334,0.35900000000000004,0.11906666666666667,0.15180000000000002,0.1504666666666667,0.4141333333333332,0.6264666666666666,0.37360000000000004,0.9016666666666666,0.0984,0.7154,0.2846,-44.0,41600303,3.0,BOS @ CLE
41600303,42016.0,1610612738.0,BOS,Boston Celtics,2017-05-21,BOS @ CLE,W,105.8125,38.6875,84.25,0.4584375,13.0,34.9375,0.37293750000000003,15.4375,20.1875,0.760875,9.4375,29.0,38.4375,27.4375,7.8125,4.1875,12.75,21.0,109.25625000000001,111.02499999999998,109.18125,111.26249999999999,0.06250000000000018,-0.24375000000000036,0.712375,2.3181249999999998,20.475,0.19362500000000002,0.6640714285714286,0.459,13.5769375,13.825000000000001,0.5354375000000001,0.5672500000000001,1.0,0.19812500000000002,96.43812499999999,94.71000000000001,78.925625,95.375,0.4951875,0.241875,0.5159999999999999,0.292125,0.14700000000000002,0.32381249999999995,15.875,13.0,12.1875,43.125,15.5,15.125,12.0,45.125,5.25,19.0625,0.5856874999999999,0.414375,0.4855625,0.07718750000000002,0.3669375,0.115,0.147375,0.14893750000000003,0.40849999999999986,0.6237499999999999,0.37631250000000005,0.8939374999999999,0.106125,0.712375,0.287625,3.0,41600304,-13.0,BOS @ CLE
41600304,42016.0,1610612738.0,BOS,Boston Celtics,2017-05-23,BOS @ CLE,L,105.41176470588235,38.470588235294116,83.94117647058823,0.45752941176470585,12.823529411764707,34.705882352941174,0.37000000000000005,15.647058823529411,20.176470588235293,0.7719999999999999,9.294117647058824,28.58823529411765,37.88235294117647,27.352941176470587,7.764705882352941,4.0588235294117645,12.705882352941176,20.647058823529413,109.1058823529412,110.82352941176468,109.88235294117646,111.87647058823529,-0.7882352941176469,-1.0588235294117652,0.7141764705882353,2.309411764705882,20.488235294117647,0.19158823529411764,0.6718666666666667,0.4591538461538462,13.538941176470589,13.776470588235295,0.5337058823529413,0.567058823529412,1.0,0.1982352941176471,96.21470588235293,94.55058823529413,78.79294117647059,95.17647058823529,0.4915882352941176,0.24252941176470588,0.5245882352941176,0.28847058823529415,0.1478823529411765,0.3176470588235294,15.941176470588236,12.823529411764707,11.705882352941176,42.588235294117645,15.470588235294118,14.705882352941176,12.235294117647058,45.88235294117647,5.176470588235294,18.88235294117647,0.587,0.41305882352941176,0.4867058823529412,0.08217647058823531,0.3631764705882353,0.11058823529411765,0.15000000000000002,0.15029411764705886,0.4046470588235293,0.6247058823529411,0.37535294117647067,0.9001764705882352,0.09988235294117646,0.7141764705882353,0.2858235294117647,-13.0,41600305,-33.0,BOS vs. CLE
