,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PFD,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PLUS_MINUS,NEXT_GAME_ID,NEXT_PLUS_MINUS,NEXT_MATCHUP
41400101,42014.0,1610612737.0,ATL,Atlanta Hawks,2015-04-19,ATL vs. BKN,W,99.0,34.0,79.0,0.43,10.0,30.0,0.33299999999999996,21.0,22.0,0.955,6.0,33.0,39.0,19.0,11.0,3.0,14.0,21.0,102.4,104.2,98.2,97.9,4.2,6.3,0.5589999999999999,1.36,15.6,0.13,0.723,0.473,14.481,14.7,0.494,0.5579999999999999,1.0,0.199,95.18,94.5,78.75,95.0,0.539,0.278,0.487,0.278,0.181,0.277,24.0,15.0,15.0,42.0,13.0,16.0,4.0,54.0,0.0,19.0,0.62,0.38,0.485,0.061,0.303,0.152,0.212,0.242,0.424,0.417,0.583,0.9,0.1,0.5589999999999999,0.441,7.0,41400102,5.0,ATL vs. BKN
41400102,42014.0,1610612737.0,ATL,Atlanta Hawks,2015-04-22,ATL vs. BKN,W,97.5,34.5,84.5,0.4095,11.0,30.5,0.36,17.5,20.5,0.846,7.0,33.0,40.0,23.0,11.0,5.0,11.0,19.5,99.5,103.7,97.55000000000001,98.4,1.9500000000000002,5.3,0.6649999999999999,2.18,17.85,0.133,0.7394999999999999,0.4815,11.7695,12.2,0.475,0.5229999999999999,1.0,0.198,95.91,93.5,77.91499999999999,94.0,0.527,0.2445,0.4935,0.2545,0.1755,0.2605,21.5,12.5,14.0,35.0,13.5,12.0,5.0,46.0,2.5,20.0,0.6379999999999999,0.362,0.482,0.1245,0.33899999999999997,0.14350000000000002,0.179,0.22,0.358,0.5345,0.46549999999999997,0.95,0.05,0.6649999999999999,0.335,5.0,41400103,-8.0,ATL @ BKN
41400103,42014.0,1610612737.0,ATL,Atlanta Hawks,2015-04-25,ATL @ BKN,L,92.66666666666667,33.666666666666664,86.33333333333333,0.39166666666666666,9.333333333333334,30.333333333333332,0.30666666666666664,16.0,19.333333333333332,0.819,9.333333333333334,34.333333333333336,43.666666666666664,22.666666666666668,11.0,5.0,12.333333333333334,20.0,94.13333333333333,97.66666666666667,96.30000000000001,96.23333333333335,-2.1666666666666665,1.3999999999999997,0.6726666666666666,1.9133333333333333,17.3,0.169,0.7399999999999999,0.49066666666666664,13.207666666666668,13.633333333333333,0.4463333333333333,0.4906666666666666,1.0,0.19833333333333333,96.68666666666667,95.0,79.16666666666667,95.0,0.49666666666666665,0.22599999999999998,0.4716666666666667,0.27,0.16866666666666666,0.26,18.666666666666668,13.666666666666666,17.666666666666668,40.0,11.666666666666666,11.0,4.0,40.666666666666664,2.3333333333333335,19.0,0.6476666666666666,0.35233333333333333,0.5303333333333333,0.09100000000000001,0.2983333333333333,0.19600000000000004,0.17166666666666666,0.19899999999999998,0.43933333333333335,0.5613333333333334,0.4386666666666666,0.9666666666666667,0.03333333333333333,0.6726666666666666,0.3276666666666667,-8.0,41400104,-5.0,ATL @ BKN
41400104,42014.0,1610612737.0,ATL,Atlanta Hawks,2015-04-27,ATL @ BKN,L,98.25,36.75,88.5,0.41475,10.25,31.0,0.32849999999999996,14.5,18.25,0.7809999999999999,11.5,35.0,46.5,23.75,10.0,5.25,13.25,19.75,98.89999999999999,101.425,101.0,101.57500000000002,-2.1,-0.17500000000000027,0.65125,1.81,17.575000000000003,0.21325,0.7367499999999999,0.50825,14.335,14.625,0.473,0.5095,1.0,0.198,95.8175,94.345,78.62,96.75,0.49624999999999997,0.209,0.49175,0.25725000000000003,0.1505,0.26325,18.0,15.25,16.0,45.0,15.25,11.25,5.75,41.5,3.0,19.0,0.649,0.351,0.54125,0.08125,0.3085,0.171,0.1505,0.184,0.46,0.54225,0.45775,0.9365,0.0635,0.65125,0.34900000000000003,-5.0,41400105,10.0,ATL vs. BKN
41400105,42014.0,1610612737.0,ATL,Atlanta Hawks,2015-04-29,ATL vs. BKN,W,100.0,37.4,87.4,0.4282,10.8,31.4,0.34159999999999996,14.4,18.6,0.7647999999999999,10.8,35.0,45.8,24.0,9.8,5.0,12.8,18.0,101.7,104.16,101.76,102.34,-0.060000000000000143,1.7799999999999998,0.646,1.902,17.98,0.2062,0.7613999999999999,0.5226,13.788599999999999,14.059999999999999,0.4904,0.5241999999999999,1.0,0.1988,95.39399999999999,93.976,78.312,96.0,0.5132,0.21539999999999998,0.501,0.24420000000000003,0.1484,0.2386,18.2,14.4,15.4,44.4,15.8,10.6,6.8,39.6,3.4,19.4,0.6396,0.3604,0.534,0.0874,0.3196,0.161,0.1466,0.18280000000000002,0.4466,0.5376000000000001,0.4624,0.9183999999999999,0.0816,0.646,0.3542,10.0,41400106,24.0,ATL @ BKN
41400106,42014.0,1610612737.0,ATL,Atlanta Hawks,2015-05-01,ATL @ BKN,W,101.83333333333333,38.333333333333336,87.0,0.4411666666666667,11.166666666666666,31.5,0.35233333333333333,14.0,18.0,0.7706666666666666,10.0,35.666666666666664,45.666666666666664,25.666666666666668,10.0,4.666666666666667,12.5,18.5,103.7,105.86666666666666,99.08333333333333,100.08333333333333,4.633333333333334,5.766666666666666,0.6701666666666667,2.0566666666666666,19.1,0.19449999999999998,0.761,0.5188333333333334,13.539666666666667,13.783333333333333,0.5056666666666666,0.5378333333333333,1.0,0.1985,96.09166666666665,94.56333333333333,78.80166666666666,96.16666666666667,0.5386666666666666,0.20883333333333332,0.4851666666666667,0.2505,0.14833333333333334,0.23900000000000002,18.5,13.0,16.666666666666668,44.0,15.166666666666666,10.833333333333334,6.0,39.333333333333336,3.3333333333333335,19.0,0.637,0.363,0.5351666666666667,0.09983333333333333,0.3248333333333333,0.16866666666666666,0.14016666666666666,0.18233333333333335,0.4351666666666667,0.5701666666666667,0.4298333333333333,0.9191666666666666,0.08083333333333334,0.6701666666666667,0.33,24.0,41400201,-6.0,ATL vs. WAS
41400201,42014.0,1610612737.0,ATL,Atlanta Hawks,2015-05-03,ATL vs. WAS,L,101.28571428571429,38.142857142857146,88.57142857142857,0.4321428571428572,11.428571428571429,32.42857142857143,0.35085714285714287,13.571428571428571,17.428571428571427,0.7728571428571428,10.857142857142858,35.714285714285715,46.57142857142857,25.857142857142858,9.0,4.857142857142857,12.285714285714286,18.428571428571427,103.0,105.79999999999998,100.78571428571429,101.42857142857143,2.2285714285714286,4.357142857142856,0.6787142857142856,2.1128571428571425,19.08571428571429,0.2024285714285714,0.761,0.5188333333333334,13.190142857142858,13.5,0.49685714285714283,0.528142857142857,1.0,0.1987142857142857,96.13857142857141,94.48285714285714,78.73428571428572,95.71428571428571,0.5292857142857142,0.19942857142857143,0.4825714285714286,0.2492857142857143,0.1392857142857143,0.25242857142857145,17.428571428571427,13.142857142857142,17.142857142857142,43.714285714285715,15.571428571428571,12.857142857142858,7.142857142857143,38.285714285714285,3.4285714285714284,19.0,0.6334285714285715,0.36657142857142855,0.5287142857142857,0.09428571428571428,0.3352857142857143,0.1737142857142857,0.13614285714285715,0.17228571428571432,0.4342857142857143,0.584,0.416,0.9087142857142857,0.09128571428571429,0.6787142857142856,0.32142857142857145,-6.0,41400202,16.0,ATL vs. WAS
41400202,42014.0,1610612737.0,ATL,Atlanta Hawks,2015-05-05,ATL vs. WAS,W,101.875,38.0,88.125,0.43250000000000005,11.25,32.0,0.350125,14.625,18.375,0.7862499999999999,10.875,35.375,46.25,26.375,9.125,5.0,12.0,18.125,104.075,106.67499999999998,99.7625,100.7125,4.3125,5.937499999999999,0.6952499999999999,2.22375,19.462500000000002,0.20462499999999997,0.7631428571428571,0.5211428571428571,12.857125,13.1375,0.49649999999999994,0.5311249999999998,1.0,0.199125,96.13125,94.4225,78.68375,95.5,0.5409999999999999,0.21125,0.48475,0.23950000000000002,0.1425,0.248875,17.25,12.75,16.75,43.0,15.0,12.875,8.5,37.25,3.125,19.25,0.636625,0.363375,0.52625,0.10137499999999999,0.32875,0.16849999999999998,0.145125,0.16962500000000003,0.42475,0.603625,0.396375,0.920125,0.079875,0.6952499999999999,0.304875,16.0,41400203,-2.0,ATL @ WAS
41400203,42014.0,1610612737.0,ATL,Atlanta Hawks,2015-05-09,ATL @ WAS,L,101.77777777777777,37.77777777777778,87.33333333333333,0.4337777777777778,10.777777777777779,31.0,0.345,15.444444444444445,19.555555555555557,0.7832222222222222,10.555555555555555,34.77777777777778,45.333333333333336,26.0,9.222222222222221,4.777777777777778,11.777777777777779,19.0,104.11111111111111,106.75555555555553,100.5,101.83333333333333,3.5999999999999996,4.9111111111111105,0.689,2.2088888888888887,19.3,0.19999999999999998,0.756625,0.5171250000000001,12.691666666666666,12.977777777777778,0.49555555555555547,0.5319999999999998,1.0,0.19911111111111113,96.2011111111111,94.32,78.5988888888889,95.33333333333333,0.5345555555555555,0.22755555555555557,0.4906666666666667,0.25422222222222224,0.14388888888888887,0.25333333333333335,17.555555555555557,12.88888888888889,17.666666666666668,43.77777777777778,14.333333333333334,12.444444444444445,8.777777777777779,36.666666666666664,3.3333333333333335,19.77777777777778,0.6454444444444445,0.3545555555555555,0.5315555555555556,0.09888888888888887,0.31533333333333335,0.17733333333333332,0.15322222222222223,0.1727777777777778,0.4325555555555556,0.6016666666666667,0.3983333333333333,0.9131111111111111,0.08688888888888889,0.689,0.3111111111111111,-2.0,41400204,5.0,ATL @ WAS
41400204,42014.0,1610612737.0,ATL,Atlanta Hawks,2015-05-11,ATL @ WAS,W,102.2,38.1,87.3,0.4375,10.6,29.8,0.3579,15.4,19.5,0.7837999999999999,10.5,34.0,44.5,26.4,9.1,4.8,11.9,19.1,104.47999999999999,107.00999999999999,100.6,102.06,3.8600000000000003,4.9399999999999995,0.6933,2.219,19.54,0.20129999999999998,0.749,0.5123333333333334,12.7442,13.02,0.49829999999999985,0.5343999999999999,1.0,0.1991,96.47299999999998,94.588,78.822,95.5,0.5354999999999999,0.2266,0.4934,0.24880000000000005,0.1466,0.25930000000000003,17.7,12.7,16.9,44.2,14.1,12.5,9.4,37.8,3.8,19.7,0.6591,0.3409,0.5388,0.1041,0.3093,0.16899999999999998,0.15209999999999999,0.17340000000000003,0.4346,0.6134000000000001,0.3866,0.8996000000000001,0.1004,0.6933,0.30679999999999996,5.0,41400205,1.0,ATL vs. WAS
