GAME_ID,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PFD,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PLUS_MINUS,NEXT_GAME_ID,NEXT_PLUS_MINUS,NEXT_MATCHUP
21800777,22018,1610612751,BKN,Brooklyn Nets,2019-02-02,BKN @ ORL,L,111.44444444444444,40.092592592592595,88.72222222222223,0.45242592592592595,12.314814814814815,34.48148148148148,0.35675925925925933,18.944444444444443,25.296296296296298,0.7465740740740743,11.314814814814815,34.925925925925924,46.24074074074074,23.48148148148148,6.62962962962963,4.037037037037037,14.592592592592593,21.814814814814813,107.34629629629626,109.39259259259258,107.33333333333331,109.29074074074076,0.02222222222222224,0.09074074074074091,0.5875,1.671851851851852,16.883333333333333,0.2169629629629629,0.7259444444444443,0.5072962962962962,14.741555555555554,15.024074074074074,0.5219259259259259,0.5590000000000002,1.0,0.19846296296296295,102.50981481481483,100.61999999999999,83.85018518518518,101.9074074074074,0.4929814814814815,0.2908333333333333,0.5181481481481481,0.25611111111111107,0.12879629629629627,0.27405555555555555,15.0,13.87037037037037,10.314814814814815,48.888888888888886,18.037037037037038,14.24074074074074,10.796296296296296,51.25925925925926,5.444444444444445,21.796296296296298,0.610074074074074,0.3899259259259259,0.4995740740740742,0.060055555555555556,0.32975925925925925,0.09307407407407407,0.17066666666666672,0.13348148148148148,0.43955555555555564,0.5080555555555557,0.4919629629629629,0.7655740740740739,0.23450000000000007,0.5875,0.41249999999999987,-13.0,21800792,-19.0,BKN vs. MIL
21800792,22018,1610612751,BKN,Brooklyn Nets,2019-02-04,BKN vs. MIL,L,111.12727272727273,39.96363636363636,88.96363636363637,0.45009090909090915,12.181818181818182,34.61818181818182,0.3524363636363637,19.01818181818182,25.345454545454544,0.7479272727272729,11.4,35.018181818181816,46.41818181818182,23.472727272727273,6.6,4.127272727272727,14.563636363636364,21.8,106.92909090909086,109.00181818181815,107.28363636363635,109.22363636363639,-0.34545454545454546,-0.2345454545454544,0.5894909090909092,1.6736363636363636,16.854545454545452,0.21718181818181811,0.7256545454545453,0.5071636363636364,14.685854545454543,14.97090909090909,0.5187636363636363,0.5563090909090911,1.0,0.19847272727272725,102.63981818181819,100.73599999999999,83.94690909090909,102.0,0.49090909090909096,0.2905454545454545,0.5173636363636364,0.2559636363636363,0.12830909090909087,0.2743454545454545,14.927272727272728,13.981818181818182,10.236363636363636,48.981818181818184,17.927272727272726,14.145454545454545,11.0,51.41818181818182,5.472727272727273,21.763636363636362,0.6096727272727273,0.3903272727272727,0.5013272727272728,0.05934545454545454,0.3266727272727272,0.09254545454545454,0.17201818181818185,0.13318181818181818,0.4420000000000001,0.5111636363636365,0.4888545454545454,0.7661999999999997,0.23387272727272732,0.5894909090909092,0.41050909090909077,-19.0,21800804,5.0,BKN vs. DEN
21800804,22018,1610612751,BKN,Brooklyn Nets,2019-02-06,BKN vs. DEN,W,111.55357142857143,40.07142857142857,88.98214285714286,0.4511785714285715,12.303571428571429,34.607142857142854,0.3561250000000001,19.107142857142858,25.482142857142858,0.7475535714285716,11.285714285714286,35.017857142857146,46.30357142857143,23.696428571428573,6.642857142857143,4.142857142857143,14.535714285714286,21.803571428571427,107.1428571428571,109.24642857142854,107.49285714285713,109.4232142857143,-0.3410714285714286,-0.18749999999999983,0.5929464285714287,1.689642857142857,16.969642857142855,0.2151607142857142,0.725642857142857,0.5069464285714286,14.643839285714282,14.930357142857144,0.5205178571428571,0.5579107142857145,1.0,0.19844642857142852,102.79589285714287,100.88357142857141,84.06982142857143,102.14285714285714,0.49135714285714294,0.29191071428571425,0.5183214285714286,0.25517857142857137,0.12814285714285711,0.27435714285714285,15.017857142857142,13.910714285714286,10.464285714285714,49.0,17.892857142857142,14.196428571428571,11.196428571428571,51.67857142857143,5.517857142857143,21.839285714285715,0.6098928571428571,0.3901071428571428,0.49951785714285724,0.058821428571428566,0.328375,0.09392857142857143,0.17212500000000006,0.13344642857142855,0.44071428571428584,0.5152678571428573,0.48474999999999996,0.7675535714285712,0.2325178571428572,0.5929464285714287,0.4070535714285713,5.0,21800820,-19.0,BKN vs. CHI
21800820,22018,1610612751,BKN,Brooklyn Nets,2019-02-08,BKN vs. CHI,L,111.45614035087719,40.05263157894737,89.0701754385965,0.4505438596491228,12.31578947368421,34.719298245614034,0.35543859649122816,19.035087719298247,25.31578947368421,0.7508947368421054,11.192982456140351,34.87719298245614,46.07017543859649,23.736842105263158,6.684210526315789,4.087719298245614,14.473684210526315,21.789473684210527,106.98421052631575,109.13508771929821,107.68421052631578,109.65263157894738,-0.6912280701754387,-0.5280701754385964,0.5942456140350878,1.6950877192982454,16.998245614035085,0.21326315789473677,0.725438596491228,0.5057543859649123,14.598035087719296,14.889473684210527,0.5198771929824562,0.5573333333333335,1.0,0.19838596491228067,102.8661403508772,100.9119298245614,84.09350877192982,102.15789473684211,0.48975438596491233,0.2897719298245614,0.5201754385964913,0.25564912280701746,0.12889473684210523,0.2745614035087719,15.087719298245615,13.859649122807017,10.543859649122806,49.01754385964912,17.80701754385965,14.140350877192983,11.192982456140351,51.78947368421053,5.508771929824562,21.82456140350877,0.6090877192982456,0.3909122807017543,0.4993684210526317,0.058122807017543854,0.32907017543859646,0.09477192982456141,0.17159649122807022,0.1342456140350877,0.44126315789473697,0.5156666666666668,0.4843508771929824,0.7702807017543857,0.22978947368421057,0.5942456140350878,0.4057543859649121,-19.0,21800842,-2.0,BKN @ TOR
21800842,22018,1610612751,BKN,Brooklyn Nets,2019-02-11,BKN @ TOR,L,111.6896551724138,40.1551724137931,89.05172413793103,0.4517931034482759,12.448275862068966,34.827586206896555,0.3577241379310346,18.93103448275862,25.189655172413794,0.7503965517241381,11.086206896551724,34.724137931034484,45.810344827586206,23.896551724137932,6.672413793103448,4.068965517241379,14.46551724137931,21.724137931034484,107.17413793103444,109.3465517241379,107.82241379310344,109.84827586206897,-0.6396551724137932,-0.5120689655172413,0.5963620689655174,1.7037931034482758,17.099999999999998,0.21158620689655164,0.7244310344827586,0.5041379310344827,14.590517241379308,14.88448275862069,0.5218793103448276,0.5589655172413794,1.0,0.1983620689655172,102.95224137931035,100.9651724137931,84.13793103448276,102.17241379310344,0.4891724137931035,0.28831034482758616,0.5214137931034483,0.2549827586206896,0.12887931034482755,0.27556896551724136,15.189655172413794,13.758620689655173,10.724137931034482,48.96551724137931,17.70689655172414,14.137931034482758,11.344827586206897,51.93103448275862,5.4655172413793105,21.724137931034484,0.6077931034482758,0.3922068965517241,0.4979310344827587,0.05794827586206896,0.3316724137931034,0.0960344827586207,0.17043103448275865,0.13482758620689655,0.4400000000000001,0.5160517241379312,0.48396551724137926,0.7733793103448273,0.22668965517241385,0.5963620689655174,0.4036379310344826,-2.0,21800853,9.0,BKN @ CLE
21800853,22018,1610612751,BKN,Brooklyn Nets,2019-02-13,BKN @ CLE,W,112.30508474576271,40.355932203389834,89.45762711864407,0.45193220338983053,12.542372881355933,35.0,0.35844067796610174,19.050847457627118,25.338983050847457,0.7506440677966103,11.169491525423728,34.88135593220339,46.05084745762712,24.016949152542374,6.627118644067797,4.220338983050848,14.525423728813559,21.74576271186441,107.28813559322029,109.49999999999996,107.88135593220338,109.87118644067797,-0.5847457627118645,-0.38135593220338976,0.5963559322033899,1.7040677966101694,17.106779661016947,0.21223728813559314,0.7239491525423728,0.5047627118644068,14.577966101694914,14.876271186440679,0.5221864406779662,0.5592881355932205,1.0,0.19838983050847453,102.85305084745764,100.86813559322033,84.0571186440678,102.55932203389831,0.49018644067796613,0.2885254237288135,0.5214745762711864,0.25320338983050844,0.128728813559322,0.2760508474576271,15.305084745762711,13.88135593220339,10.796610169491526,49.08474576271186,17.847457627118644,14.338983050847459,11.254237288135593,51.96610169491525,5.440677966101695,21.983050847457626,0.6076949152542371,0.39230508474576264,0.4972711864406781,0.058338983050847455,0.33223728813559317,0.09611864406779662,0.1705254237288136,0.1350677966101695,0.438949152542373,0.5177796610169493,0.4822372881355932,0.769694915254237,0.23037288135593229,0.5963559322033899,0.40364406779661,9.0,21800869,-14.0,BKN vs. POR
21800869,22018,1610612751,BKN,Brooklyn Nets,2019-02-21,BKN vs. POR,L,112.08333333333333,40.28333333333333,89.5,0.4509166666666667,12.45,35.016666666666666,0.3557,19.066666666666666,25.35,0.7509500000000001,11.183333333333334,34.916666666666664,46.1,24.05,6.583333333333333,4.183333333333334,14.483333333333333,21.7,107.09499999999996,109.26166666666661,107.84333333333332,109.85166666666667,-0.7400000000000001,-0.6,0.59845,1.7118333333333333,17.12833333333333,0.21214999999999992,0.7224333333333333,0.5036999999999999,14.528349999999998,14.82,0.5206333333333333,0.5579500000000002,1.0,0.1984333333333333,102.89283333333334,100.92033333333332,84.10066666666667,102.58333333333333,0.4895000000000001,0.28843333333333326,0.5206333333333333,0.2515166666666666,0.12876666666666664,0.2775666666666667,15.383333333333333,13.9,10.783333333333333,49.1,17.766666666666666,14.466666666666667,11.066666666666666,52.2,5.5,21.966666666666665,0.6077166666666666,0.3922833333333333,0.4987500000000001,0.05871666666666666,0.33023333333333327,0.09620000000000001,0.17105000000000004,0.13618333333333332,0.4400500000000001,0.5212166666666668,0.47879999999999995,0.7687666666666664,0.23130000000000006,0.59845,0.4015499999999998,-14.0,21800884,2.0,BKN @ CHA
21800884,22018,1610612751,BKN,Brooklyn Nets,2019-02-23,BKN @ CHA,W,112.1639344262295,40.278688524590166,89.45901639344262,0.45106557377049183,12.524590163934427,35.14754098360656,0.356344262295082,19.081967213114755,25.360655737704917,0.7512459016393443,11.180327868852459,34.85245901639344,46.032786885245905,24.0327868852459,6.557377049180328,4.213114754098361,14.442622950819672,21.770491803278688,107.2491803278688,109.38852459016388,107.97540983606555,109.93606557377049,-0.718032786885246,-0.5573770491803278,0.5980655737704919,1.7127868852459014,17.127868852459013,0.2123442622950819,0.7218688524590163,0.5033934426229508,14.502360655737704,14.79016393442623,0.5212295081967213,0.5585409836065576,1.0,0.19844262295081963,102.84245901639345,100.90524590163933,84.08803278688525,102.54098360655738,0.49000000000000005,0.28860655737704916,0.520672131147541,0.2531147540983606,0.12863934426229506,0.27814754098360656,15.426229508196721,13.868852459016393,10.704918032786885,48.81967213114754,17.672131147540984,14.426229508196721,11.114754098360656,51.967213114754095,5.491803278688525,21.983606557377048,0.6060491803278688,0.39395081967213114,0.49701639344262305,0.059721311475409836,0.331967213114754,0.09545901639344263,0.17104918032786887,0.13647540983606557,0.4373278688524591,0.5205081967213117,0.4795081967213114,0.7677377049180326,0.2323278688524591,0.5980655737704919,0.40193442622950804,2.0,21800900,16.0,BKN vs. SAS
21800900,22018,1610612751,BKN,Brooklyn Nets,2019-02-25,BKN vs. SAS,W,111.98387096774194,40.193548387096776,89.3225806451613,0.45075806451612904,12.629032258064516,35.38709677419355,0.3567258064516129,18.967741935483872,25.20967741935484,0.7512258064516131,11.096774193548388,35.016129032258064,46.11290322580645,24.032258064516128,6.532258064516129,4.225806451612903,14.451612903225806,21.661290322580644,107.18064516129027,109.26935483870963,107.57419354838709,109.54838709677419,-0.385483870967742,-0.2870967741935484,0.599483870967742,1.7093548387096773,17.15322580645161,0.21098387096774188,0.7224516129032258,0.503258064516129,14.531677419354837,14.812903225806453,0.5216774193548387,0.5587903225806453,1.0,0.1984354838709677,102.7991935483871,100.87451612903224,84.06241935483871,102.48387096774194,0.4919193548387097,0.2871451612903225,0.518483870967742,0.25104838709677413,0.12830645161290322,0.27756451612903227,15.419354838709678,13.741935483870968,10.790322580645162,48.516129032258064,17.580645161290324,14.35483870967742,10.96774193548387,51.774193548387096,5.5,21.838709677419356,0.6024516129032258,0.3975483870967742,0.49411290322580653,0.05908064516129032,0.33570967741935476,0.09646774193548388,0.17020967741935486,0.13667741935483868,0.43506451612903235,0.5181612903225807,0.4818548387096774,0.7706290322580643,0.22943548387096782,0.599483870967742,0.4005161290322579,16.0,21800914,-9.0,BKN vs. WAS
21800914,22018,1610612751,BKN,Brooklyn Nets,2019-02-27,BKN vs. WAS,L,112.04761904761905,40.17460317460318,89.25396825396825,0.4508888888888889,12.555555555555555,35.38095238095238,0.3546984126984127,19.142857142857142,25.428571428571427,0.7515079365079366,11.031746031746032,35.0,46.03174603174603,23.96825396825397,6.5396825396825395,4.2063492063492065,14.476190476190476,21.746031746031747,107.13650793650788,109.22380952380948,107.64444444444443,109.64603174603174,-0.5000000000000001,-0.4301587301587302,0.5981111111111111,1.7020634920634918,17.111111111111107,0.2097777777777777,0.7211904761904763,0.5020317460317459,14.529492063492063,14.811111111111114,0.5214285714285715,0.5589365079365081,1.0,0.1984285714285714,102.93571428571428,100.99555555555554,84.16333333333333,102.58730158730158,0.4908571428571429,0.28987301587301584,0.5184444444444444,0.25219047619047613,0.12896825396825398,0.2788253968253968,15.507936507936508,13.698412698412698,10.857142857142858,48.53968253968254,17.761904761904763,14.317460317460318,11.142857142857142,51.84126984126984,5.476190476190476,21.96825396825397,0.6022222222222222,0.39777777777777773,0.4947460317460318,0.05977777777777778,0.3336666666666666,0.096984126984127,0.17161904761904764,0.13738095238095235,0.4350000000000001,0.5165873015873016,0.4834285714285714,0.7722857142857141,0.22777777777777786,0.5981111111111111,0.4018888888888887,-9.0,21800929,-11.0,BKN vs. CHA
21800929,22018,1610612751,BKN,Brooklyn Nets,2019-03-01,BKN vs. CHA,L,112.046875,40.234375,89.203125,0.45184375,12.515625,35.328125,0.354046875,19.0625,25.3125,0.7519218750000001,10.96875,34.921875,45.890625,24.015625,6.46875,4.21875,14.484375,21.703125,107.14687499999995,109.21562499999995,107.784375,109.8171875,-0.6296875000000002,-0.609375,0.598359375,1.7003125,17.149999999999995,0.20904687499999994,0.720453125,0.501390625,14.558078125,14.837500000000002,0.5221875,0.5595156250000001,1.0,0.19837499999999997,102.96328125,101.01906249999999,84.18296875,102.59375,0.49064062500000005,0.28860937499999995,0.51940625,0.25107812499999993,0.12903125,0.2795625,15.4375,13.703125,10.828125,48.75,17.765625,14.40625,11.09375,52.03125,5.453125,22.015625,0.602625,0.397375,0.49650000000000005,0.0596875,0.33264062499999997,0.09671875000000002,0.17089062500000002,0.13676562499999997,0.4368593750000001,0.516328125,0.48368749999999994,0.7758437499999998,0.22421875000000008,0.598359375,0.4016406249999998,-11.0,21800937,-29.0,BKN @ MIA
21800937,22018,1610612751,BKN,Brooklyn Nets,2019-03-02,BKN @ MIA,L,111.67692307692307,40.09230769230769,89.18461538461538,0.4503076923076923,12.461538461538462,35.43076923076923,0.35189230769230767,19.03076923076923,25.26153846153846,0.752246153846154,10.907692307692308,34.83076923076923,45.738461538461536,23.953846153846154,6.461538461538462,4.246153846153846,14.430769230769231,21.584615384615386,106.81692307692303,108.93076923076917,107.91384615384615,109.96461538461539,-1.0892307692307694,-1.0415384615384615,0.5990769230769232,1.6998461538461538,17.12307692307692,0.20763076923076917,0.7199538461538462,0.5003692307692308,14.513907692307692,14.800000000000002,0.5203538461538462,0.5578307692307694,1.0,0.19838461538461535,102.94353846153847,100.96492307692307,84.13784615384616,102.50769230769231,0.4880307692307693,0.28801538461538456,0.5201384615384615,0.2509692307692307,0.12887692307692306,0.28007692307692306,15.307692307692308,13.646153846153846,10.784615384615385,48.676923076923075,17.753846153846155,14.338461538461539,10.984615384615385,52.0,5.507692307692308,21.96923076923077,0.6014,0.3986,0.4965538461538462,0.05876923076923077,0.3322461538461538,0.09663076923076926,0.17123076923076924,0.13589230769230767,0.43783076923076936,0.5167692307692309,0.48324615384615377,0.7775846153846153,0.22247692307692316,0.5990769230769232,0.4009230769230767,-29.0,21800952,39.0,BKN vs. DAL
21800952,22018,1610612751,BKN,Brooklyn Nets,2019-03-04,BKN vs. DAL,W,111.9090909090909,40.21212121212121,89.12121212121212,0.4520454545454546,12.530303030303031,35.515151515151516,0.3528484848484848,18.954545454545453,25.166666666666668,0.7520151515151516,10.787878787878787,34.984848484848484,45.77272727272727,24.03030303030303,6.484848484848484,4.196969696969697,14.409090909090908,21.606060606060606,107.060606060606,109.13030303030298,107.54090909090908,109.59242424242423,-0.4727272727272729,-0.4696969696969697,0.5991515151515152,1.7078787878787878,17.187878787878788,0.2056515151515151,0.7216363636363637,0.5012878787878788,14.484560606060606,14.765151515151517,0.5225454545454545,0.5596818181818183,1.0,0.1984242424242424,102.96742424242424,101.00333333333333,84.16984848484849,102.53030303030303,0.49165151515151523,0.2870454545454545,0.5186969696969697,0.25099999999999995,0.1289242424242424,0.27839393939393936,15.318181818181818,13.515151515151516,10.681818181818182,48.78787878787879,17.651515151515152,14.227272727272727,10.893939393939394,51.54545454545455,5.46969696969697,21.924242424242426,0.6001363636363637,0.3998636363636363,0.4964242424242425,0.05859090909090909,0.33330303030303027,0.09563636363636366,0.17030303030303032,0.13574242424242422,0.437878787878788,0.5172424242424243,0.4827727272727272,0.7765,0.22356060606060615,0.5991515151515152,0.4008484848484847,39.0,21800969,6.0,BKN vs. CLE
21800969,22018,1610612751,BKN,Brooklyn Nets,2019-03-06,BKN vs. CLE,W,111.92537313432835,40.25373134328358,89.14925373134328,0.4523582089552239,12.522388059701493,35.47761194029851,0.3530149253731343,18.895522388059703,25.17910447761194,0.749402985074627,10.791044776119403,35.04477611940298,45.83582089552239,23.98507462686567,6.462686567164179,4.2388059701492535,14.402985074626866,21.611940298507463,107.06268656716412,109.12388059701487,107.43134328358208,109.49253731343282,-0.3626865671641793,-0.3761194029850746,0.5974925373134329,1.7047761194029851,17.159701492537312,0.20568656716417907,0.7217910447761196,0.5013432835820896,14.46655223880597,14.746268656716419,0.5227761194029851,0.5595671641791046,1.0,0.1984328358208955,103.01417910447762,101.04805970149253,84.20716417910448,102.55223880597015,0.4922985074626866,0.28702985074626863,0.5183283582089552,0.25222388059701484,0.12952238805970148,0.27823880597014927,15.402985074626866,13.64179104477612,10.746268656716419,48.92537313432836,17.64179104477612,14.223880597014926,10.91044776119403,51.343283582089555,5.432835820895522,21.925373134328357,0.6006865671641791,0.3993134328358209,0.49720895522388064,0.05823880597014926,0.33308955223880593,0.09619402985074628,0.16974626865671644,0.1364925373134328,0.4390000000000001,0.516268656716418,0.4837462686567163,0.7736119402985073,0.22644776119402993,0.5974925373134329,0.402507462686567,6.0,21800987,2.0,BKN @ ATL
21800987,22018,1610612751,BKN,Brooklyn Nets,2019-03-09,BKN @ ATL,W,111.95588235294117,40.14705882352941,89.1029411764706,0.45135294117647057,12.558823529411764,35.60294117647059,0.3528382352941176,19.102941176470587,25.602941176470587,0.7473676470588236,10.852941176470589,35.10294117647059,45.955882352941174,23.941176470588236,6.470588235294118,4.220588235294118,14.397058823529411,21.63235294117647,107.02941176470583,109.07205882352936,107.33382352941176,109.3941176470588,-0.29852941176470604,-0.32941176470588235,0.5980588235294119,1.7017647058823528,17.120588235294115,0.2061617647058823,0.7211911764705883,0.5014411764705883,14.44310294117647,14.72058823529412,0.5220147058823529,0.5589705882352942,1.0,0.19848529411764704,103.11573529411766,101.15764705882351,84.2985294117647,102.63235294117646,0.4928088235294118,0.2920441176470588,0.516735294117647,0.2529999999999999,0.12894117647058823,0.2788382352941176,15.338235294117647,13.735294117647058,10.720588235294118,48.6764705882353,17.676470588235293,14.294117647058824,10.955882352941176,51.5,5.382352941176471,22.147058823529413,0.5990294117647059,0.4009705882352941,0.4945441176470589,0.05789705882352941,0.33399999999999996,0.09594117647058825,0.1715,0.13589705882352937,0.4366764705882354,0.5168529411764706,0.4831617647058823,0.7730147058823528,0.2270441176470589,0.5980588235294119,0.4019411764705881,2.0,21801003,28.0,BKN vs. DET
21801003,22018,1610612751,BKN,Brooklyn Nets,2019-03-11,BKN vs. DET,W,111.82608695652173,40.130434782608695,88.95652173913044,0.4519710144927536,12.53623188405797,35.53623188405797,0.35286956521739127,19.028985507246375,25.55072463768116,0.7457536231884059,10.768115942028986,35.289855072463766,46.05797101449275,23.89855072463768,6.507246376811594,4.217391304347826,14.434782608695652,21.579710144927535,106.96086956521734,109.01449275362314,106.86521739130434,108.91739130434782,0.10144927536231868,0.08985507246376816,0.5971884057971015,1.6950724637681158,17.113043478260867,0.20489855072463764,0.7208840579710146,0.5018115942028987,14.478492753623188,14.757971014492755,0.5226086956521738,0.5592898550724639,1.0,0.19852173913043475,103.07579710144928,101.11188405797101,84.2604347826087,102.56521739130434,0.4967101449275363,0.2918405797101449,0.5138840579710143,0.2517246376811593,0.12895652173913044,0.2791449275362319,15.376811594202898,13.681159420289855,10.826086956521738,48.7536231884058,17.666666666666668,14.26086956521739,10.869565217391305,51.10144927536232,5.3478260869565215,22.144927536231883,0.599159420289855,0.4008405797101449,0.4952608695652174,0.05733333333333334,0.3337971014492753,0.09708695652173914,0.17098550724637682,0.13646376811594202,0.4379420289855073,0.5150579710144928,0.4849565217391304,0.7749855072463767,0.22507246376811602,0.5971884057971015,0.4028115942028984,28.0,21801017,-12.0,BKN @ OKC
21801017,22018,1610612751,BKN,Brooklyn Nets,2019-03-13,BKN @ OKC,L,111.6,40.05714285714286,88.88571428571429,0.4514714285714286,12.542857142857143,35.52857142857143,0.3531285714285714,18.942857142857143,25.457142857142856,0.7448714285714286,10.714285714285714,35.3,46.01428571428571,23.82857142857143,6.514285714285714,4.228571428571429,14.457142857142857,21.52857142857143,106.77285714285709,108.8285714285714,106.8757142857143,108.92,-0.09714285714285731,-0.09857142857142853,0.5964142857142858,1.6868571428571428,17.079999999999995,0.20392857142857138,0.7202857142857144,0.5013142857142858,14.508914285714285,14.790000000000003,0.5221999999999999,0.5587285714285716,1.0,0.1985142857142857,103.05128571428571,101.08885714285714,84.24128571428572,102.52857142857142,0.4959428571428572,0.29089999999999994,0.5134571428571427,0.25095714285714277,0.1288285714285714,0.2797428571428571,15.371428571428572,13.557142857142857,10.942857142857143,48.628571428571426,17.728571428571428,14.385714285714286,11.0,51.02857142857143,5.357142857142857,22.114285714285714,0.5989285714285714,0.4010714285714286,0.4947285714285714,0.057114285714285715,0.33482857142857136,0.09852857142857145,0.17047142857142858,0.13674285714285714,0.4376428571428573,0.5142,0.4858142857142857,0.7737999999999998,0.22625714285714293,0.5964142857142858,0.40358571428571416,-12.0,21801041,-16.0,BKN @ UTA
21801041,22018,1610612751,BKN,Brooklyn Nets,2019-03-16,BKN @ UTA,L,111.40845070422536,39.95774647887324,88.97183098591549,0.45000000000000007,12.535211267605634,35.53521126760563,0.35284507042253516,18.95774647887324,25.408450704225352,0.7471830985915494,10.67605633802817,35.309859154929576,45.985915492957744,23.774647887323944,6.549295774647887,4.23943661971831,14.352112676056338,21.56338028169014,106.59999999999995,108.62253521126756,106.90422535211268,108.92957746478874,-0.2985915492957748,-0.3140845070422535,0.596549295774648,1.7033802816901409,17.05352112676056,0.20284507042253516,0.7193661971830987,0.4998591549295776,14.399661971830984,14.676056338028172,0.5206338028169013,0.5574507042253524,1.0,0.1985492957746479,103.0669014084507,101.12985915492956,84.27549295774648,102.54929577464789,0.4947746478873239,0.2900704225352112,0.5132676056338027,0.252225352112676,0.1290281690140845,0.2806619718309859,15.492957746478874,13.52112676056338,11.0,48.478873239436616,17.535211267605632,14.295774647887324,11.070422535211268,50.985915492957744,5.380281690140845,22.098591549295776,0.5992394366197183,0.4007605633802817,0.4938028169014085,0.05688732394366198,0.335281690140845,0.09929577464788733,0.170943661971831,0.1382676056338028,0.43694366197183115,0.5136619718309859,0.4863521126760563,0.7746338028169012,0.2254225352112677,0.596549295774648,0.40345070422535195,-16.0,21801049,-3.0,BKN @ LAC
21801049,22018,1610612751,BKN,Brooklyn Nets,2019-03-17,BKN @ LAC,L,111.47222222222223,39.986111111111114,89.125,0.4495833333333334,12.555555555555555,35.56944444444444,0.35305555555555546,18.944444444444443,25.40277777777778,0.7468055555555556,10.73611111111111,35.31944444444444,46.05555555555556,23.805555555555557,6.541666666666667,4.277777777777778,14.347222222222221,21.65277777777778,106.58472222222218,108.6194444444444,106.95972222222221,108.99027777777778,-0.3694444444444446,-0.3777777777777777,0.5968611111111112,1.7055555555555555,17.055555555555554,0.20333333333333328,0.7188750000000002,0.4997500000000001,14.376430555555553,14.654166666666669,0.5202083333333333,0.5569722222222224,1.0,0.19852777777777775,103.14458333333333,101.19749999999999,84.33180555555556,102.61111111111111,0.4943055555555555,0.28951388888888885,0.5130138888888888,0.25273611111111105,0.12904166666666667,0.28115277777777775,15.569444444444445,13.51388888888889,11.23611111111111,48.52777777777778,17.541666666666668,14.430555555555555,11.083333333333334,51.0,5.388888888888889,22.13888888888889,0.5995277777777778,0.40047222222222223,0.4936527777777778,0.05656944444444445,0.3356527777777777,0.10126388888888889,0.17072222222222222,0.13886111111111107,0.43709722222222236,0.5134722222222222,0.48654166666666665,0.7757777777777776,0.22427777777777788,0.5968611111111112,0.4031388888888887,-3.0,21801063,2.0,BKN @ SAC
21801063,22018,1610612751,BKN,Brooklyn Nets,2019-03-19,BKN @ SAC,W,111.63013698630137,40.082191780821915,89.1917808219178,0.45027397260273977,12.547945205479452,35.56164383561644,0.352917808219178,18.91780821917808,25.36986301369863,0.7466986301369863,10.73972602739726,35.24657534246575,45.986301369863014,23.863013698630137,6.671232876712328,4.273972602739726,14.397260273972602,21.616438356164384,106.64109589041091,108.70684931506845,106.99041095890409,109.03150684931506,-0.3438356164383563,-0.3328767123287671,0.5968493150684931,1.7035616438356165,17.07808219178082,0.20361643835616436,0.7175205479452056,0.49927397260273987,14.40139726027397,14.683561643835617,0.5208082191780822,0.5574383561643839,1.0,0.19852054794520546,103.25164383561643,101.28383561643835,84.40369863013699,102.67123287671232,0.4946301369863013,0.28890410958904106,0.5136986301369862,0.2521643835616438,0.12987671232876713,0.2825068493150685,15.602739726027398,13.493150684931507,11.32876712328767,48.794520547945204,17.684931506849313,14.561643835616438,11.273972602739725,51.178082191780824,5.328767123287672,22.095890410958905,0.5999178082191781,0.40008219178082194,0.49468493150684933,0.05601369863013699,0.3350684931506848,0.10187671232876713,0.17027397260273971,0.13895890410958903,0.43868493150684945,0.5130958904109588,0.4869178082191781,0.7777123287671232,0.22234246575342473,0.5968493150684931,0.4031506849315067,2.0,21801086,5.0,BKN @ LAL
