,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PFD,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PLUS_MINUS,NEXT_GAME_ID,NEXT_PLUS_MINUS,NEXT_MATCHUP
41500131,42015.0,1610612737.0,ATL,Atlanta Hawks,2016-04-16,ATL vs. BOS,W,102.0,35.0,86.0,0.40700000000000003,5.0,26.0,0.192,27.0,35.0,0.7709999999999999,13.0,40.0,53.0,23.0,4.0,9.0,11.0,20.0,101.6,103.0,95.9,101.0,5.7,2.0,0.657,1.92,16.9,0.245,0.662,0.5,11.952,12.1,0.436,0.503,1.0,0.199,102.88,99.5,82.92,99.0,0.562,0.407,0.417,0.18600000000000005,0.095,0.338,11.0,15.0,15.0,52.0,10.0,22.0,15.0,36.0,6.0,32.0,0.698,0.302,0.588,0.078,0.147,0.147,0.265,0.108,0.51,0.6,0.4,1.0,0.0,0.657,0.343,1.0,41500132,17.0,ATL vs. BOS
41500132,42015.0,1610612737.0,ATL,Atlanta Hawks,2016-04-19,ATL vs. BOS,W,95.5,33.5,84.0,0.3985,8.0,27.5,0.2855,20.5,25.5,0.823,8.0,43.0,51.0,21.5,5.5,12.0,13.0,18.0,94.4,97.85,84.2,88.4,10.2,9.45,0.641,1.585,16.45,0.1525,0.662,0.5,13.815999999999999,14.399999999999999,0.4465,0.5015000000000001,1.0,0.1985,101.77,97.5,81.25,97.5,0.613,0.301,0.382,0.16100000000000003,0.128,0.29800000000000004,8.0,13.5,17.5,42.0,8.0,15.0,11.5,36.0,8.0,23.5,0.6719999999999999,0.32799999999999996,0.53,0.095,0.259,0.186,0.21100000000000002,0.082,0.435,0.538,0.462,0.9545,0.0455,0.641,0.359,17.0,41500133,-8.0,ATL @ BOS
41500133,42015.0,1610612737.0,ATL,Atlanta Hawks,2016-04-22,ATL @ BOS,L,98.0,35.0,84.66666666666667,0.41300000000000003,8.333333333333334,30.333333333333332,0.27366666666666667,19.666666666666668,24.0,0.8343333333333334,7.666666666666667,40.0,47.666666666666664,20.666666666666668,7.0,10.333333333333334,13.0,20.0,96.5,99.89999999999999,91.2,96.7,5.333333333333333,3.233333333333333,0.594,1.51,15.9,0.14933333333333335,0.6955,0.487,13.774999999999999,14.299999999999999,0.4623333333333333,0.5146666666666667,1.0,0.19766666666666666,102.47333333333331,97.83333333333333,81.52666666666666,98.0,0.5619999999999999,0.282,0.43133333333333335,0.24133333333333337,0.136,0.28900000000000003,11.0,11.333333333333334,16.333333333333332,45.333333333333336,12.666666666666666,13.0,14.0,38.666666666666664,7.333333333333333,22.333333333333332,0.6416666666666666,0.35833333333333334,0.541,0.08266666666666667,0.26,0.16933333333333334,0.19899999999999998,0.10966666666666668,0.4583333333333333,0.4736666666666667,0.5263333333333334,0.9696666666666666,0.030333333333333334,0.594,0.40599999999999997,-8.0,41500134,-9.0,ATL @ BOS
41500134,42015.0,1610612737.0,ATL,Atlanta Hawks,2016-04-24,ATL @ BOS,L,97.25,35.5,88.25,0.40325,9.25,33.25,0.27675,17.0,21.25,0.7987500000000001,8.75,39.25,48.0,20.0,7.25,9.25,13.25,20.0,94.425,98.19999999999999,93.325,98.025,1.1249999999999996,0.22499999999999964,0.567,1.4325,15.200000000000001,0.1595,0.7016666666666667,0.4843333333333333,13.8125,14.399999999999999,0.45525,0.4995,1.0,0.19674999999999998,100.865,96.47,80.39,99.0,0.5255,0.24425,0.4445,0.23150000000000004,0.1355,0.28825,13.25,14.25,15.0,44.0,15.25,13.5,12.25,42.0,7.25,21.5,0.62525,0.37474999999999997,0.53725,0.08825,0.28975,0.156,0.173,0.135,0.449,0.42525,0.5747500000000001,0.9564999999999999,0.0435,0.567,0.433,-9.0,41500135,27.0,ATL vs. BOS
41500135,42015.0,1610612737.0,ATL,Atlanta Hawks,2016-04-26,ATL vs. BOS,W,99.8,36.8,89.8,0.4102,10.2,33.6,0.3014,16.0,20.2,0.789,9.6,39.0,48.6,22.0,8.4,8.0,13.0,19.4,97.1,100.78,91.6,95.18,5.5200000000000005,5.64,0.5963999999999999,1.6460000000000001,16.3,0.174,0.7185,0.49524999999999997,13.402000000000001,13.939999999999998,0.4662,0.5064,1.0,0.19739999999999996,100.696,96.976,80.812,99.0,0.5529999999999999,0.22879999999999998,0.44000000000000006,0.25020000000000003,0.1492,0.27680000000000005,14.0,13.0,15.8,44.0,14.0,14.0,11.4,40.0,7.0,20.6,0.6272,0.37279999999999996,0.5316,0.0924,0.3082,0.1594,0.16019999999999998,0.139,0.43920000000000003,0.4544,0.5456000000000001,0.9652,0.0348,0.5963999999999999,0.40359999999999996,27.0,41500136,12.0,ATL @ BOS
41500136,42015.0,1610612737.0,ATL,Atlanta Hawks,2016-04-28,ATL @ BOS,W,100.5,37.0,87.16666666666667,0.42750000000000005,9.833333333333334,32.0,0.3066666666666667,16.666666666666668,21.333333333333332,0.781,8.5,39.0,47.5,22.666666666666668,8.0,8.666666666666666,13.833333333333334,20.0,97.76666666666667,101.14999999999999,91.08333333333333,94.2,6.7,6.966666666666666,0.611,1.5883333333333336,16.866666666666667,0.15816666666666665,0.7288,0.49524999999999997,14.408333333333333,14.916666666666664,0.4831666666666667,0.5228333333333334,1.0,0.19716666666666663,101.14666666666666,97.81333333333333,81.51,99.33333333333333,0.5698333333333333,0.2515,0.4331666666666667,0.24033333333333337,0.1435,0.269,14.333333333333334,11.5,15.166666666666666,44.666666666666664,14.666666666666666,13.166666666666666,11.166666666666666,41.333333333333336,6.5,22.0,0.6353333333333334,0.36466666666666664,0.5391666666666667,0.09616666666666666,0.29533333333333334,0.152,0.16549999999999998,0.14150000000000001,0.44300000000000006,0.47866666666666674,0.5213333333333333,0.971,0.028999999999999998,0.611,0.38899999999999996,12.0,41500201,-11.0,ATL @ CLE
41500201,42015.0,1610612737.0,ATL,Atlanta Hawks,2016-05-02,ATL @ CLE,L,99.42857142857143,36.42857142857143,87.14285714285714,0.42057142857142865,10.0,32.285714285714285,0.30914285714285716,16.571428571428573,21.285714285714285,0.7782857142857144,9.428571428571429,38.142857142857146,47.57142857142857,22.428571428571427,7.714285714285714,8.428571428571429,13.571428571428571,20.285714285714285,98.04285714285716,101.45714285714284,94.52857142857144,97.07142857142857,3.528571428571429,4.3999999999999995,0.6145714285714285,1.6114285714285717,16.771428571428572,0.17385714285714288,0.7323333333333334,0.502,14.18857142857143,14.685714285714283,0.4774285714285714,0.5171428571428571,1.0,0.19757142857142854,99.80285714285715,96.76857142857143,80.64,98.0,0.5468571428571428,0.25,0.4478571428571429,0.2421428571428572,0.1357142857142857,0.2662857142857143,14.0,11.571428571428571,14.142857142857142,43.42857142857143,13.857142857142858,13.285714285714286,11.571428571428571,40.0,6.571428571428571,21.714285714285715,0.6315714285714286,0.3684285714285714,0.5297142857142857,0.09471428571428571,0.3038571428571428,0.14257142857142854,0.1664285714285714,0.13971428571428574,0.43500000000000005,0.4947142857142857,0.5052857142857142,0.9361428571428572,0.06385714285714286,0.6145714285714285,0.38542857142857134,-11.0,41500202,-25.0,ATL @ CLE
41500202,42015.0,1610612737.0,ATL,Atlanta Hawks,2016-05-04,ATL @ CLE,L,99.25,35.625,85.125,0.42087500000000005,10.125,31.625,0.321375,17.875,22.375,0.7935000000000001,9.25,37.375,46.625,21.875,7.125,7.75,13.875,20.625,99.075,101.81249999999999,98.875,101.3,0.21250000000000036,0.5249999999999995,0.6127499999999999,1.55125,16.575,0.17650000000000002,0.7248571428571429,0.4971666666666666,14.58425,14.974999999999998,0.48025,0.52525,1.0,0.19812499999999997,99.035,96.4225,80.35125000000001,97.5,0.5283749999999999,0.271625,0.46875,0.24487500000000004,0.131875,0.273,12.5,11.625,13.25,42.0,15.75,12.75,12.125,38.0,5.875,21.75,0.630125,0.36987499999999995,0.512,0.0905,0.308,0.133625,0.18012499999999998,0.12475000000000001,0.42150000000000004,0.49212500000000003,0.507875,0.9213749999999999,0.078625,0.6127499999999999,0.3872499999999999,-25.0,41500203,-13.0,ATL vs. CLE
41500203,42015.0,1610612737.0,ATL,Atlanta Hawks,2016-05-06,ATL vs. CLE,L,100.22222222222223,36.22222222222222,85.0,0.4283333333333334,10.777777777777779,31.88888888888889,0.338,17.0,21.22222222222222,0.797888888888889,8.88888888888889,35.666666666666664,44.55555555555556,22.666666666666668,7.222222222222222,7.666666666666667,13.88888888888889,20.666666666666668,100.4,102.74444444444444,101.48888888888888,103.76666666666667,-1.0777777777777775,-1.0111111111111117,0.6232222222222221,1.608888888888889,17.166666666666668,0.17200000000000001,0.703375,0.4971666666666666,14.562777777777777,14.899999999999999,0.49166666666666664,0.5341111111111112,1.0,0.1982222222222222,98.92888888888889,96.59777777777778,80.49777777777778,97.55555555555556,0.5213333333333332,0.2573333333333333,0.4853333333333334,0.253,0.13966666666666666,0.29233333333333333,14.11111111111111,11.333333333333334,12.88888888888889,42.44444444444444,16.444444444444443,13.333333333333334,11.88888888888889,37.111111111111114,5.333333333333333,21.666666666666668,0.6262222222222222,0.37377777777777776,0.5065555555555555,0.08455555555555555,0.3231111111111111,0.1291111111111111,0.17044444444444443,0.1386666666666667,0.42200000000000004,0.5174444444444445,0.48255555555555557,0.8954444444444444,0.10466666666666666,0.6232222222222221,0.3767777777777777,-13.0,41500204,-1.0,ATL vs. CLE
41500204,42015.0,1610612737.0,ATL,Atlanta Hawks,2016-05-08,ATL vs. CLE,L,100.1,36.6,84.8,0.4337000000000001,10.6,31.8,0.33320000000000005,16.3,20.5,0.7895000000000001,8.9,35.4,44.3,22.6,7.5,7.6,13.7,20.2,100.99,103.22999999999999,101.9,104.25999999999999,-0.8999999999999998,-1.0200000000000005,0.6158999999999999,1.6170000000000002,17.22,0.1753,0.6985555555555556,0.49685714285714283,14.501900000000001,14.819999999999999,0.49610000000000004,0.5362,1.0,0.19839999999999997,98.42999999999999,96.138,80.115,97.0,0.5229999999999999,0.2485,0.4891,0.24250000000000002,0.1415,0.29710000000000003,14.0,11.6,12.1,43.2,16.5,13.6,11.6,36.0,5.5,20.9,0.6263,0.37370000000000003,0.5185000000000001,0.0882,0.3181,0.12129999999999999,0.16349999999999998,0.13790000000000002,0.43030000000000007,0.5109,0.4891,0.8947999999999998,0.10529999999999999,0.6158999999999999,0.3841,-1.0,0,100.0,last_game
